"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/29/21","1","DSCN0531",1,1028,0.448910279,36.84308414,"CC",NA,"full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum mezzianum","","","medium",NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lol Patai",0.001994742,"Cattle",2021,6,29,10,28,"","",NA,2,259842.7942,49952.5,"LB","LB","MB",4.28607318402393e-08,4.64710008413348e-08,0.3347814,0.5415971,NA,NA,NA,"CT45"
"6/29/21","1","DSCN0531",2,1037,0.453009512,36.8404217,"CC",NA,"full","medium","no rain","Grazing","hoof","brown","Cynodon dactylon","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","medium",NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lelasung'e",0.001746027,"Cattle",2021,6,29,10,37,"","",NA,4,259546.4641,50406,"LB","MB","MB",3.3672755743532e-08,4.03883013447911e-08,0.3432343,0.5481377,NA,NA,NA,"CT46"
"6/29/21","1","DSCN0531",3,1044,0.461981143,36.84051746,"CC",NA,"full","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","",NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lokyi",0.002681561,"Cattle",2021,6,29,10,44,"Elephant ","",NA,4,259557.4279,51398.33956,"OG","OG","OG",4.47730440492242e-08,4.75766170484198e-08,0.2714552,0.3833235,NA,NA,NA,"CT47"
"6/29/21","1","DSCN0533",1,1144,0.465138546,36.82820459,"Cattle",NA,"part","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Chloris roxburghiana","Cynodon plectostachyus","Pennisetum mezzianum","medium",NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima 4",0.005902864,"Cattle",2021,6,29,11,44,"","",NA,4,258186.4833,51748,"OG","OG","OG",2.0906841415978e-08,8.10211854165961e-08,0.2656938,0.3761642,NA,NA,NA,"CT48"
"6/29/21","2","DSCN0529",1,1247,0.492616171,36.83633968,"CKC",NA,"full","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Cenchrus ciliaris","Chloris roxburghiana","Microchloa kunthii","light",NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Going to drink water",0.006502596,"Cattle",2021,6,29,12,47,"","",NA,4,259093.3013,54787,"LB","OG","OG",2.87654300414021e-08,5.33004848400372e-08,0.3161674,0.4829803,NA,NA,NA,"CT49"
"6/29/21","3","DSCN4386",1,1200,0.502277014,36.85366034,"CKC",NA,"full","no wind","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","","light",NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gwaso Marok River",0.004320941,"Cattle",2021,6,29,12,0,"","",NA,3,261022.3054,55854.93923,"LB","LB","MB",2.514382219444e-08,5.51047261957096e-08,0.3207207,0.4706816,NA,NA,NA,"CT50"
"6/29/21","3","DSCN4386",3,1213,0.517726328,36.85975491,"CKC",NA,"part","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","","light",NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gwaso Marok River",0.002402345,"Cattle",2021,6,29,12,13,"","",NA,3,261701.5,57563.52628,"OG","OG","OG",2.74393852837345e-08,6.68175388858353e-08,0.2640314,0.3741876,NA,NA,NA,"CT51"
"6/29/21","3","DSCN4387",1,1217,0.521004218,36.86201248,"CKC",NA,"full","light","no rain","Grazing","Lh","brown with some green","Cynodon nlemfuensis","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","light",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00423852,"Cattle",2021,6,29,12,17,"","",NA,4,261953,57926,"OG","OG","OG",2.43432211222451e-08,5.8663573123836e-08,0.3327749,0.4960355,NA,NA,NA,"CT52"
"6/29/21","3","DSCN4387",2,1236,0.515580771,36.86538213,"CKC",NA,"full","no wind","no rain","Grazing","Lh","brown","Cynodon plectostachyus","Microchloa kunthii","","","open grassland",NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewaso Nyino River",0.0006485,"Cattle",2021,6,29,12,36,"Donkey","",NA,2,262328,57326,"OG","OG","OG",2.97162985409956e-08,8.11883795419889e-08,0.3050095,0.4625296,NA,NA,NA,"CT53"
"6/29/21","3","DSCN4387",3,1240,0.514661975,36.86199588,"CKC",NA,"full","no wind","no rain","Walking","Lh","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003617565,"Cattle",2021,6,29,12,40,"","",NA,2,261950.9131,57224.50146,"OG","OG","OG",2.46238800234226e-08,5.88709050247143e-08,0.3019523,0.4216393,NA,NA,NA,"CT54"
"6/29/21","3","DSCN4388",1,1217,0.521032047,36.8620076,"CC",NA,"full","light","no rain","Grazing","hock","brown with some green","Cynodon nlemfuensis","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","light",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewaso Nyino River",0.004235929,"Cattle",2021,6,29,12,17,"","",NA,4,261952.4572,57929.07818,"OG","OG","OG",2.02120370076387e-08,7.21674200085412e-08,0.3327749,0.4960355,NA,NA,NA,"CT55"
"6/29/21","3","DSCN4388",2,1236,0.515580497,36.86457385,"CC",NA,"full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","","","",NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewaso Nyino River",0.001381021,"Cattle",2021,6,29,12,36,"Donkey","",NA,2,262238,57326,"OG","OG","OG",2.96321999089847e-08,8.03231669098779e-08,0.2935223,0.4213402,NA,NA,NA,"CT56"
"6/29/21","3","DSCN4388",3,1240,0.514661975,36.86199588,"CC",NA,"full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calves",0.003617565,"Cattle",2021,6,29,12,40,"","",NA,2,261950.9131,57224.50146,"OG","OG","OG",2.46238800234226e-08,5.88709050247143e-08,0.3019523,0.4216393,NA,NA,NA,"CT57"
"6/29/21","3","DSCN4389",2,1245,0.505489317,36.86030538,"CC",NA,"full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","","light",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001388396,"Cattle",2021,6,29,12,45,"","",NA,3,261762.3397,56210,"LB","LB","LB",4.92712464892861e-08,5.31807594878091e-08,0.3361286,0.5007635,NA,NA,NA,"CT58"
"6/29/21","4","DSCN4391",1,1007,0.475984335,36.87450618,"CC",NA,"full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","medium",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uhun Exclosure North Area",0.00109058,"Cattle",2021,6,29,10,7,"","",NA,3,263342.5277,52946.03508,"OG","OG","OG",3.78677656253831e-08,6.18439506224462e-08,0.3081647,0.4727514,NA,NA,NA,"CT59"
