"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/7/21","2","DSCN2754",2,1110,0.499373496,36.85224601,"GZ",1,"full","light","no rain","Grazing","hoof","green with some brown","Cynodon dactylon","Cynodon nlemfuensis","Pennisetum stramineum","","open grassland",5643,5746,21,1,1,6,6,1,NA,NA,3,3,NA,NA,"",0.004344033,"GZ",2021,6,7,11,10,"","",NA,3,260864.714,55533.83854,"MB","MB","OG",2.39474817161185e-08,5.5777287715873e-08,0.2943809,0.4161395,NA,NA,NA,"GZ25"
"6/7/21","2","DSCN2757",2,1209,0.480635235,36.84473683,"GZ",0,"full","light","no rain","Drinking","hoof","green with some brown","Cenchrus ciliaris","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","open grassland",5787,5794,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000619318,"GZ",2021,6,7,12,9,"Warthog","",NA,4,260027.8993,53461.5,"MB","MB","MB",2.66944221251419e-08,7.96041371249837e-08,0.4609088,0.8109853,NA,NA,NA,"GZ27"
"6/7/21","2","DSCN2755",3,1229,0.486544831,36.84900169,"GZ",0,"full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","Cynodon dactylon","","","open grassland",5845,5854,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.002748088,"GZ",2021,6,7,12,29,"Eland","",NA,2,260503,54115,"OG","LB","LB",4.41586296601172e-08,6.22878886613279e-08,0.2902594,0.4243595,NA,NA,NA,"GZ26"
"6/7/21","2","DSCN2758",1,1318,0.481563793,36.84589527,"GZ",0,"full","light","no rain","Walking","hoof","green with some brown","Cynodon dactylon","Cynodon plectostachyus","Pennisetum stramineum","","medium",5855,5867,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001913612,"GZ",2021,6,7,13,18,"","",NA,3,260156.9251,53564.16555,"LB","OG","OG",3.04876221492222e-08,5.06056991486032e-08,0.3177109,0.4858544,NA,NA,NA,"GZ28"
"6/8/21","1","DSCN6080",1,951,0.447381873,36.84068739,"GZ",1,"full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium",5868,5924,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001412465,"GZ",2021,6,8,9,51,"Giraffe","",NA,4,259575.8635,49783.52391,"LB","LB","LB",3.57355704282584e-08,3.94213734302512e-08,0.3222431,0.5010012,NA,NA,NA,"GZ29"
"6/8/21","1","DSCN6080",3,1051,0.478885207,36.84279846,"GZ",0,"full","medium","no rain","Standing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Microchloa kunthii","open grassland",5946,5959,4,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,"",0.001658872,"GZ",2021,6,8,10,51,"","",NA,4,259812,53268,"LB","LB","LB",2.3409552048803e-08,6.11605750499407e-08,0.3489916,0.5377232,NA,NA,NA,"GZ30"
"6/9/21","2","DSCN6198",1,952,0.469912579,36.85792599,"GZ",1,"full","light","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cyperus","medium",6083,6106,12,NA,4,4,NA,2,NA,2,NA,NA,NA,NA,"",0.005711959,"GZ",2021,6,9,9,52,"","",NA,4,261496.1384,52275.02684,"MB","LB","MB",3.26588709417155e-08,5.79318399406799e-08,0.3888303,0.6145391,1947.49471016528,NA,NA,"GZ31"
"6/9/21","2","DSCN6198",2,1009,0.478847062,36.86111532,"GZ",0,"full","medium","no rain","Grazing","hoof","brown with some green","Cynodon nlemfuensis","Chloris roxburghiana","Pennisetum mezzianum","Pennisetum stramineum","light",6107,6123,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",0.001730443,"GZ",2021,6,9,10,9,"Elephant","",NA,4,261851.5746,53263.13785,"OG","OG","OG",3.42877958444868e-08,5.41806638436282e-08,0.3515625,0.5597015,1847.81398000107,NA,NA,"GZ32"
"6/9/21","2","DSCN6198",3,1019,0.496834321,36.85184016,"GZ",0,"full","medium","no rain","Grazing","","","Cynodon plectostachyus","Eragrostis tenuifolia","Eragrostis superba","Pennisetum stramineum","light",6124,6134,3,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",0.00357756,"GZ",2021,6,9,10,19,"Eland","",NA,4,260819.4308,55253,"LB","MB","LB",4.46091080417299e-08,6.53226390408287e-08,0.2942366,0.4032146,227.462008448281,350,1.53871849803624,"GZ33"
"6/9/21","2","DSCN6199",1,1040,0.497810044,36.84302495,"GZ",0,"full","light","no rain","Grazing","hoof","green","Cenchrus ciliaris","Cynodon nlemfuensis","Cynodon plectostachyus","Chloris virgata","light",6135,6186,16,NA,NA,2,6,NA,1,1,1,3,2,NA,"",0.000992661,"GZ",2021,6,9,10,40,"Impala","",NA,4,259837.8963,55361.24524,"LB","OG","OG",3.56593060360202e-08,7.16367988358996e-08,0.3095983,0.4558657,1048.76139721717,350,0.333727004949527,"GZ34"
"6/9/21","2","DSCN6199",2,1101,0.498814734,36.85239056,"GZ",0,"full","medium","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Digitaria macroblefara","Cenchrus ciliaris","Cymbopogon pospischilii","light",6187,6197,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.004425795,"GZ",2021,6,9,11,1,"","",NA,4,260880.79,55472.02971,"MB","OG","MB",2.63040587558042e-08,6.18795347570838e-08,0.3076345,0.435445,0,350,3.5e+12,"GZ35"
"6/10/21","2","DSCN6458",2,1059,0.496590633,36.85310846,"GZ",1,"full","medium","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Cyperus","Pennisetum mezzianum","Cymbopogon pospischilii","light",6221,6282,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.004765989,"GZ",2021,6,10,10,59,"Eland","",NA,4,260960.6462,55226,"MB","MB","MB",2.22269014893781e-08,6.60825644887753e-08,0.3300866,0.4862883,910.033675252053,200,0.219772086944567,"GZ36"
"6/10/21","2","DSCN6458",3,1131,0.502432442,36.84585911,"GZ",0,"full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Aristida adscensionis","Cynodon dactylon","Pennisetum mezzianum","light",6283,6373,18,1,NA,5,2,5,NA,3,NA,1,1,NA,"",0.000582027,"GZ",2021,6,10,11,31,"Elephant"," Impala",NA,4,260153.6486,55872.41831,"LB","OG","LB",2.69366986635078e-08,6.48484866644714e-08,0.3785366,0.6262105,1934.79890420925,200,0.10336991589404,"GZ37"
"6/14/21","2","DSCN3240",2,1050,0.498643185,36.85111727,"GZ",0,"full","light","no rain","Standing","hoof","green with some brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","","open grassland",6560,6568,2,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,"",0.003141403,"GZ",2021,6,14,10,50,"Eland","",NA,3,260739.0039,55453.10151,"OG","OG","OG",4.61062631252127e-08,6.2111798123318e-08,0.2982702,0.4185528,463.406516655458,160,0.345269205868603,"GZ47"
"6/14/21","2","DSCN3240",3,1106,0.499494043,36.85384736,"GZ",1,"full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Enteropogon macrostachyus","","light",6569,6650,13,NA,2,3,1,3,NA,3,1,NA,NA,NA,"",0.004865271,"GZ",2021,6,14,11,6,"","",NA,3,261043.0277,55547.11348,"LB","LB","LB",4.54161902463505e-08,6.84902172497746e-08,0.2661993,0.4442947,700.533074197983,160,0.228397495982835,"GZ48"
"6/14/21","2","DSCN3241",3,1203,0.49978708,36.84819117,"GZ",0,"full","light","no rain","Walking","hoof","green with some brown","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","medium",6667,6675,4,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,"",0.000581843,"GZ",2021,6,14,12,3,"","",NA,4,260413.2259,55579.73293,"MB","MB","MB",4.36979532992785e-08,7.14041833002805e-08,0.3617021,0.5518606,156.107194064843,160,1.02493674912533,"GZ49"
"6/14/21","2","DSCN3242",1,1223,0.504463916,36.85544916,"GZ",1,"full","light","no rain","Grazing","hoof","green with some brown","Cynodon nlemfuensis","Cynodon dactylon","","","open grassland",6676,6734,14,1,NA,5,1,4,NA,2,NA,NA,1,NA,"",0.003365167,"GZ",2021,6,14,12,23,"","",NA,2,261221.5682,56096.76196,"LB","OG","LB",2.86543254560116e-08,6.42734994561856e-08,0.3334882,0.5054914,931.001429488914,160,0.171857953094462,"GZ50"
"6/14/21","2","DSCN3242",2,1250,0.485098745,36.85043008,"GZ",0,"full","light","no rain","Resting","hoof","green with some brown","Cynodon plectostachyus","","","","open grassland",6735,6743,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003133166,"GZ",2021,6,14,12,50,"","",NA,1,260662,53955,"LB","LB","LB",3.48999364240311e-08,3.55627314253745e-08,0.2820393,0.4070474,1798.11963526329,160,0.0889818435115208,"GZ51"
