"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/7/21","1","DSCN2744",3,1156,0.462712747,36.84819748,"PZ",0,"full","medium","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Chloris roxburghiana","medium",2573,2602,9,1,NA,NA,4,NA,NA,NA,1,3,NA,NA,"Rongai Area (Old Boma 2019)",0.003508515,"PZ",2021,6,7,11,56,"","",NA,4,260412.6269,51479,"LB","LB","LB",2.53624784097615e-08,5.67011614069236e-08,0.3319787,0.5212987,NA,NA,NA,"PZ21"
"6/7/21","1","DSCN2745",2,1258,0.46055664,36.83395197,"PZ",0,"full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","medium",2641,2650,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lolakirding Area",0.008776385,"PZ",2021,6,7,12,58,"Giraffe"," Impala",NA,4,258826.3064,51241,"OG","OG","OG",3.1237690500593e-08,4.38941004991803e-08,0.2833219,0.4263031,NA,NA,NA,"PZ22"
"6/7/21","1","DSCN2746",1,1314,0.470322378,36.83921785,"PZ",0,"full","light","no rain","Grazing","belly","brown with some green","Eragrostis racemosa","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium",2662,2678,8,1,NA,1,3,NA,NA,NA,2,1,NA,NA,"Ngaremata Dam Area ",0.004552513,"PZ",2021,6,7,13,14,"","",NA,4,259413,52321,"LB","LB","LB",3.62411125839813e-08,6.78973205809465e-08,0.3374968,0.5336131,NA,NA,NA,"PZ23"
"6/11/21","2","DSCN6467",1,1049,0.468179402,36.85649734,"PZ",0,"full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","medium",2762,2799,15,2,NA,NA,5,2,NA,1,1,3,1,NA,"",0.00564316,"PZ",2021,6,11,10,49,"Impala","",NA,3,261337,52083.37307,"MB","LB","LB",4.1145894003995e-08,6.83795660045123e-08,0.3992971,0.6360896,3515.71554252064,240,0.0682649085505711,"PZ39"
"6/11/21","2","DSCN6467",2,1112,0.487034912,36.83918047,"PZ",0,"full","light","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","light",2800,2820,8,1,NA,NA,2,2,NA,1,NA,1,1,NA,"",0.004004867,"PZ",2021,6,11,11,12,"Giraffe","",NA,4,259409.424,54169.55893,"LB","LB","LB",4.07588606433254e-08,5.01633426435619e-08,0.3501492,0.5659302,1224.96480251424,240,0.195923996760871,"PZ40"
"6/11/21","2","DSCN6468",2,1135,0.506908785,36.84485621,"PZ",1,"full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland",2836,2868,4,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,"",0.000622674,"PZ",2021,6,11,11,35,"","",NA,3,260042.1404,56367.5776,"OG","OG","OG",2.30340133249282e-08,6.65928783254538e-08,0.3255185,0.4952329,1084.92906078412,240,0.221212619953714,"PZ41"
"6/11/21","2","DSCN6468",3,1146,0.501219762,36.85362203,"PZ",1,"full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",2869,2888,8,1,NA,NA,3,1,NA,NA,NA,3,NA,NA,"",0.005252369,"PZ",2021,6,11,11,46,"","",NA,2,261018,55738,"LB","OG","LB",3.71558927438767e-08,4.10134247427083e-08,0.2965392,0.4137213,1203.67769772477,240,0.199388923175727,"PZ42"
"6/11/21","2","DSCN6469",1,1151,0.4996549,36.85290731,"PZ",0,"full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","","","","open grassland",2889,2902,10,1,NA,1,3,1,NA,1,NA,2,1,NA,"",0.00504034,"PZ",2021,6,11,11,51,"Impala","",NA,1,260938.3601,55564.93991,"OG","OG","OG",2.6804726100466e-08,5.40110760989018e-08,0.2960073,0.4127208,1073.63303402177,240,0.223540066665935,"PZ43"
"6/12/21","2","DSCN6473",1,929,0.469275261,36.85893522,"PZ",0,"full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Eragrostis racemosa","Eragrostis tenuifolia","","light",2904,2910,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.005235401,"PZ",2021,6,12,9,29,"","",NA,3,261608.493,52204.5,"MB","MB","LB",4.90188899208807e-08,6.23713609223304e-08,0.3392472,0.5348099,860.136886423534,200,0.232521129086302,"PZ44"
"6/12/21","2","DSCN6474",2,957,0.499494302,36.85235698,"PZ",0,"part","light","no rain","Resting","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","","open grassland",3016,3034,8,NA,1,NA,2,3,NA,NA,NA,2,NA,NA,"",0.004471215,"PZ",2021,6,12,9,57,"","",NA,2,260877.0755,55547.19662,"OG","MB","OG",3.51546748048527e-08,7.2224702803705e-08,0.2758541,0.3798886,739.388900391985,239,0.323239907812063,"PZ45"
