"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"7/14/21","4","DSCN8604","2","1113","0.500022765","36.87014118","ZC","","part","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Enteropogon macrostachyus","Pennisetum stramineum","light","","","60","","","","","","","","","","","","","685.25956212","Camel","2021","7","14","11","13","Goat","","","4","262857.3397","55605","MB","MB","MB","20.5500804646877","28.9775621355771","0.240648791193962","0.453298416261379","","","","","","","","","","CM54"
"7/14/21","4","DSCN8604","2","1113","0.500022765","36.87014118","SH","","part","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Microchloa kunthii","Enteropogon macrostachyus","Pennisetum stramineum","light","","","80","","","","","","","","","","","","","685.25956212","SH","2021","7","14","11","13","Goat","","","4","262857.3397","55605","MB","MB","MB","20.5500804646877","28.9775621355771","0.240648791193962","0.453298416261379","","","","","","","","","","SH38"
"7/14/21","4","DSCN8604","3","1117","0.497852187","36.86791158","ZC","","part","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","","","150","","","","","","","","","","","","","436.91108748","Camel","2021","7","14","11","17","Goat","","","4","262609","55365","OG","OG","OG","18.4025946133607","28.4190833345106","0.262984871864319","0.49838026414154","","","","","","","","","","CM55"
"7/14/21","4","DSCN8604","3","1117","0.497852187","36.86791158","SH","","part","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","","","150","","","","","","","","","","","","Illegal","436.91108748","SH","2021","7","14","11","17","Goat","","","4","262609","55365","OG","OG","OG","18.4025946133607","28.4190833345106","0.262984871864319","0.49838026414154","","","","","","","","","","SH39"
"7/14/21","3","DSCN8609","2","1159","0.522087015","36.86899162","CC","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon nlemfuensis","Eragrostis tenuifolia","Enteropogon macrostachyus","Microchloa kunthii","light","10","","","","","","","","","","","","","","Illegal","32.36138976","Cattle","2021","7","14","11","59","","","","4","262730.1532","58045.5","MB","MB","MB","460.162553159068","464.44607308037","0.331378310918808","0.658124635993011","","","","","","","","","","CT167"
"6/3/21","2","DSCN2513","1","1020","0.468911959","36.85907079","PZ","0","full","light","no rain","Standing","hock","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum mezzianum","Enteropogon macrostachyus","light","1454","1477","12","1","","","","","","1","","","","","","599.46431454","PZ","2021","6","3","10","20","","","","4","261623.5766","52164.31139","MB","LB","MB","19.9993742351126","22.8521121526417","","","","","","","","","","","","PZ1"
"6/3/21","2","DSCN2513","2","1025","0.47077494","36.85956264","GZ","0","full","light","no rain","Walking","hock","green with some brown","Chloris roxburghiana","Cynodon plectostachyus","Enteropogon macrostachyus","Cynodon nlemfuensis","light","1478","1527","14","1","","5","1","","","3","1","2","","","Outside study area","430.520515572","GZ","2021","6","3","10","25","Elephant","","","4","261678.4078","52370.35429","OG","OG","OG","43.4003469869704","44.3039215075951","","","","","","","","","","","","GZ1"
"6/3/21","2","DSCN2513","3","1046","0.472146249","36.85981476","PZ","1","full","light","","Grazing","hoof","green with some brown","Cynodon nlemfuensis","Digitaria macroblefara","Pennisetum stramineum","Pennisetum mezzianum","light","1528","1566","23","2","","1","4","","","1","1","2","","","","352.992626616","PZ","2021","6","3","10","46","Impala","","","4","261706.5274","52522.02283","MB","MB","LB","72.6741646569737","83.5203762494535","","","","","","","","","","","","PZ2"
"6/3/21","2","DSCN2513","3","1046","0.472146249","36.85981476","GZ","1","full","light","","Grazing","hoof","green with some brown","Cynodon nlemfuensis","Digitaria macroblefara","Pennisetum stramineum","Pennisetum mezzianum","light","1567","1566","3","","2","","","","","","","","","","","352.992626616","GZ","2021","6","3","10","46","Impala","","","4","261706.5274","52522.02283","MB","MB","LB","72.6741646569737","83.5203762494535","","","","","","","","","","","","GZ2"
"6/3/21","2","DSCN2514","1","1055","0.476648303","36.85996747","PZ","1","full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","light","1567","1602","10","1","","2","3","","","1","1","1","1","","","300.838421436","PZ","2021","6","3","10","55","Impala","","","4","261723.687","53019.97871","OG","OG","OG","229.186159044429","229.586876354189","0.204604923725128","1.2064177722925","","","","","","","","","","PZ3"
"6/3/21","2","DSCN2514","1","1055","0.476648303","36.85996747","GZ","1","full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","light","1567","1602","7","1","","1","1","","11","1","1","","","","","300.838421436","GZ","2021","6","3","10","55","Impala","","","4","261723.687","53019.97871","OG","OG","OG","229.186159044429","229.586876354189","0.204604923725128","1.2064177722925","","","","","","","","","","GZ3"
"6/3/21","2","DSCN2514","2","1103","0.478243289","36.8614674","PZ","0","full","light","no rain","Grazing","hock","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Enteropogon macrostachyus","Enteropogon macrostachyus","light","1603","1624","12","2","2","","7","","","","1","3","2","","","145.567621752","PZ","2021","6","3","11","3","Giraffe","","","4","261890.7577","53196.34373","OG","LB","LB","202.479284196006","221.24888990689","0.280932456254959","0.6720045753503","","","","","","","","","","PZ4"
"6/3/21","2","DSCN2514","3","1116","0.470072435","36.86202857","PZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","open grassland","1625","1697","33","3","","8","10","1","","1","3","4","3","","Photos up to 1741, see sheet for additional info","304.298388156","PZ","2021","6","3","11","16","Eland"," Giraffe","","4","261952.9627","52292.56726","OG","OG","OG","28.9682187112537","52.7192890097659","","","","","","","","","","","","PZ5"
"6/3/21","2","DSCN2515","1","1126","0.478855584","36.86247627","GZ","0","full","light","no rain","Grazing","hoof","green","Digitaria macroblefara","Pennisetum mezzianum","Pennisetum stramineum","Microchloa kunthii","medium","1698","1787","17","1","2","2","4","2","","1","1","2","2","","","47.241364548","GZ","2021","6","3","11","26","","","","4","262003.1154","53264.0329","OG","LB","LB","281.769337655652","288.5249197138","0.280932456254959","0.6720045753503","","","","","","","","","","GZ4"
"6/3/21","2","DSCN2515","2","1137","0.04600112","36.85658199","GZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Cynodon nlemfuensis","Cyperus","light","1788","1816","5","0","1","","2","","","","","1","1","","","23275.929361944","GZ","2021","6","3","11","37","Eland"," Impala","","4","261338.5","5387.17245","LB","MB","OG","40578.2457289633","40578.2619475298","0.483673483133316","0.812850120041157","","","","","","","","","","GZ5"
"6/3/21","2","DSCN2515","3","1148","0.50163067","36.85006329","GZ","0","full","light","no rain","Standing","hock","green with some brown","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","Microchloa kunthii","medium","1817","1820","1","1","","","","","","","","","","","","307.880300868","GZ","2021","6","3","11","48","Elephant","","","4","260621.7528","55783.58058","LB","MB","LB","25.031956785772","26.832113661085","0.353535354137421","0.867768595041322","","","","","","","","","","GZ6"
"6/3/21","2","DSCN2516","1","1158","0.497019943","36.83998142","GZ","0","full","light","no rain","Grazing","hock","green with some brown","Cenchrus ciliaris","Enteropogon macrostachyus","Chloris roxburghiana","Cynodon plectostachyus","light","1821","1891","20","1","","10","","4","4","1","","","","","","445.156486908","GZ","2021","6","3","11","58","Impala","","","4","259498.9704","55273.96455","MB","LB","LB","357.435648568215","363.110837628944","","","","","","","","","","","","GZ7"
"6/3/21","2","DSCN2516","2","1302","0.47880626","36.84758671","PZ","0","full","light","no rain","Grazing","hock","green with some brown","Cynodon nlemfuensis","Pennisetum mezzianum","Enteropogon macrostachyus","Cynodon plectostachyus","light","1892","1959","20","3","1","4","6","3","1","","2","3","","1","","231.927343284","PZ","2021","6","3","13","2","Elephant","","","4","260345.1697","53259.0992","OG","OG","OG","688.716588052853","695.018159858725","","","","","","","","","","","","PZ6"
"6/3/21","2","DSCN2516","3","1314","0.481024214","36.8440771","PZ","1","full","light","no rain","Drinking","hoof","green with some brown","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","light","1960","2003","36","","","","","","","","","","","","","2.563764","PZ","2021","6","3","13","14","Impala","","","4","259954.4523","53504.54773","MB","MB","MB","329.813035753866","332.061854508977","","","","","","","","","","","","PZ7"
"6/3/21","2","DSCN2516","3","1314","0.481024214","36.8440771","GZ","1","full","light","no rain","Drinking","hoof","green with some brown","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","light","1960","2003","8","","8","","","","","","","","","","","2.563764","GZ","2021","6","3","13","14","Impala","","","4","259954.4523","53504.54773","MB","MB","MB","329.813035753866","332.061854508977","","","","","","","","","","","","GZ8"
"6/3/21","2","DSCN2517","1","1322","0.483220847","36.8394061","GZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Cynodon nlemfuensis","Cynodon dactylon","light","2004","2017","4","","4","","","","","","","","","","","183.360735684","GZ","2021","6","3","13","22","Giraffe","","","4","259434.4123","53747.68081","MB","MB","MB","20.2297050675729","23.0506888120955","","","","","","","","","","","","GZ9"
"6/3/21","2","DSCN2517","2","1328","0.48578593","36.83735492","GZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","light","2018","2022","2","","","","1","","","","1","","","","","541.162537692","GZ","2021","6","3","13","28","","","","4","259206.1041","54031.47562","LB","LB","MB","27.6007157206407","29.5487836773702","","","","","","","","","","","","GZ10"
"6/3/21","2","DSCN2517","3","1345","0.501811998","36.85066333","GZ","0","full","light","no rain","Drinking","hock","green with some brown","Cynodon plectostachyus","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","medium","2023","2044","5","","","3","","1","","1","","","","","","376.432006188","GZ","2021","6","3","13","45","","","","4","260688.5731","55803.61493","MB","MB","MB","20.4396012424383","22.4946240730029","","","","","","","","","","","","GZ11"
"6/3/21","2","DSCN2518","1","1404","0.474282615","36.84896837","GZ","0","full","light","no rain","Walking","hock","green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","light","2045","2048","6","1","5","","","","","","","","","","","117.285403452","GZ","2021","6","3","14","4","","","","4","260498.8606","52758.69778","OG","OG","OG","312.32875955031","325.043333123164","","","","","","","","","","","","GZ12"
"6/4/21","1","DSCN2507","1","1025","0.452792203","36.83933094","PZ","0","full","light","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","","thick","2053","2071","6","1","","","1","3","","","1","","","","","291.427958472","PZ","2021","6","4","10","25","Giraffe","","","3","259425","50382","OG","OG","OG","22.0764490643156","22.2918942353919","","","","","","","","","","","","PZ8"
"6/4/21","1","DSCN2507","2","1045","0.477839068","36.82977621","GZ","0","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris roxburghiana","medium","2072","2126","10","","","1","","3","","6","","","","","","344.42330118","GZ","2021","6","4","10","45","Cattle","","","4","258361.9264","53152.74738","MB","MB","MB","117.944744756251","120.251156643809","","","","","","","","","","","","GZ13"
"6/4/21","1","DSCN2507","3","1102","0.482575779","36.83464424","GZ","1","full","light","no rain","Walking","hock","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","2127","2184","8","1","7","","","","","","","","","","","553.46202828","GZ","2021","6","4","11","2","","","","4","258904.1532","53676.5","OG","OG","OG","24.9702117380258","29.3251126980282","","","","","","","","","","","","GZ14"
"6/4/21","1","DSCN2507","3","1102","0.482575779","36.83464424","PZ","1","full","light","no rain","Walking","hock","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","2127","2202","8","1","1","1","2","1","","","","2","","","","553.46202828","PZ","2021","6","4","11","2","","","","4","258904.1532","53676.5","OG","OG","OG","24.9702117380258","29.3251126980282","","","","","","","","","","","","PZ9"
"6/4/21","1","DSCN2509","1","1119","0.482913156","36.84354778","GZ","0","full","light","no rain","Walking","","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","light","2203","2256","6","","6","","","","","","","","","","","38.184255144","GZ","2021","6","4","11","19","Elephant","","","4","259895.5788","53713.5","MB","MB","MB","244.062955199254","270.634467099262","","","","","","","","","","","","GZ15"
"6/4/21","1","DSCN2509","2","1128","0.470724828","36.84041488","PZ","0","full","no wind","no rain","Walking","belly","brown with some green","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","Pennisetum mezzianum","medium","2257","2260","1","","1","","","","","","","","","","","373.755213636","PZ","2021","6","4","11","28","Impala","","","4","259546.3038","52365.47296","OG","OG","OG","47.8425204415178","54.7043409496518","","","","","","","","","","","","PZ10"
"6/4/21","1","DSCN2509","3","1138","0.47000135","36.83922024","PZ","1","full","light","no rain","Grazing","belly","green with some brown","Enteropogon macrostachyus","Pennisetum mezzianum","Cenchrus ciliaris","Chloris roxburghiana","medium","2261","2293","7","","","","","","","","","","","","","510.338514588","PZ","2021","6","4","11","38","Impala","","","4","259413.2556","52285.49124","LB","MB","LB","35.3065331410457","54.8993389304389","","","","","","","","","","","","PZ11"
"6/4/21","1","DSCN2509","3","1138","0.47000135","36.83922024","GZ","1","full","light","no rain","Grazing","belly","green with some brown","Enteropogon macrostachyus","Pennisetum mezzianum","Cenchrus ciliaris","Chloris roxburghiana","medium","2261","2293","3","","2","","","","1","","","","","","","510.338514588","GZ","2021","6","4","11","38","Impala","","","4","259413.2556","52285.49124","LB","MB","LB","35.3065331410457","54.8993389304389","","","","","","","","","","","","GZ16"
"6/4/21","1","DSCN2510","1","1148","0.469732218","36.83658387","PZ","0","full","light","no rain","Walking","belly","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Chloris roxburghiana","medium","2294","2330","8","1","","1","3","","","","","1","2","","Soing'ash Dam Area ","777.213305232","PZ","2021","6","4","11","48","","","","4","259119.6837","52255.81417","MB","MB","MB","255.736423858986","256.938168932884","","","","","","","","","","","","PZ12"
"6/4/21","1","DSCN2510","2","1203","0.450930767","36.84259335","PZ","0","full","no wind","no rain","Walking","belly","brown with some green","Themeda triandra","Pennisetum mezzianum","Cynodon plectostachyus","","thick","2331","2348","12","1","4","","1","","","","","","","1","","127.20393756","PZ","2021","6","4","12","3","Elephant"," Oryx","","3","259788.2102","50176","OG","OG","OG","17.9874412050981","26.2945585719795","","","","","","","","","","","","PZ13"
"6/4/21","1","DSCN2510","3","1215","0.466200303","36.84099728","PZ","0","full","light","no rain","Standing","hock","green with some brown","Pennisetum mezzianum","Cynodon nlemfuensis","Enteropogon macrostachyus","Cenchrus ciliaris","medium","2349","2377","7","1","","1","2","1","","","","1","","1","","296.608322304","PZ","2021","6","4","12","15","","","","4","259611","51865","LB","MB","MB","295.313467202987","295.492899241447","","","","","","","","","","","","PZ14"
"7/8/21","4","DSCN4696","1","1006","0.472043949","36.86584428","PZ","0","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cenchrus ciliaris","Pennisetum stramineum","","medium","2376","2396","5","1","","2","1","","","","","1","","","Daraboi Area","330.375992352","PZ","2021","7","8","10","6","","","","3","262377.9045","52510.5","OG","OG","OG","307.392604743319","315.572623747651","0.311809688806534","0.515497705777694","1621.48219614636","","41","1774.70307882191","3","","","","","PZ141"
"6/4/21","1","DSCN2511","1","1221","0.468424706","36.84108245","GZ","0","full","light","no rain","Grazing","belly","green with some brown","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","Chloris roxburghiana","medium","2378","2393","3","","3","","","","","","","","","","Soing'ash Dam Area ","325.509633876","GZ","2021","6","4","12","21","","","","4","259620.5594","52111.0358","LB","MB","LB","195.538704811616","197.78127229024","","","","","","","","","","","","GZ17"
"6/4/21","1","DSCN2511","2","1227","0.47868424","36.84296581","GZ","0","full","medium","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","Microchloa kunthii","light","2394","2402","2","","1","","","","1","","","","","","Soing'ash Dam Area ","164.358674256","GZ","2021","6","4","12","27","Impala","","","3","259830.6283","53245.76546","MB","MB","MB","321.192056809273","322.39984237853","","","","","","","","","","","","GZ18"
"7/8/21","4","DSCN4698","3","1045","0.484216661","36.87792511","PZ","0","no sun","light","no rain","Standing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","","","medium","2397","2410","3","1","","","1","","","","","","","1","Uhur-Nwth Exclosure","439.470058356","PZ","2021","7","8","10","45","","","","2","263723.5034","53856.46382","OG","OG","OG","110.221353057543","115.786628253541","0.28456848859787","0.494370750195073","0","","19","529.450518144964","3","","","","","PZ142"
"6/4/21","1","DSCN2511","3","1234","0.473806177","36.84896161","PZ","0","full","light","no rain","Walking","hock","brown with some green","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light","2403","2403","1","","1","","","","","","","","","","Rongai Area","117.809191584","PZ","2021","6","4","12","34","","","","4","260498.091","52706","OG","OG","OG","289.056156743496","301.670430101352","","","","","","","","","","","","PZ15"
"6/4/21","1","DSCN2512","1","1244","0.466227576","36.8506015","PZ","0","full","light","no rain","Standing","hoof","","Cenchrus ciliaris","Pennisetum mezzianum","Digitaria macroblefara","Chloris roxburghiana","medium","2404","2459","18","1","","1","1","1","","","","1","","","Rongai Area","61.966510284","PZ","2021","6","4","12","44","Impala","","","4","260680.4337","51867.68729","OG","OG","OG","96.5314510514862","105.342724263649","","","","","","","","","","","","PZ16"
"7/8/21","4","DSCN4699","1","1105","0.483541805","36.87280429","PZ","0","no sun","light","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","medium","2411","2438","6","1","","1","2","","","","1","1","","","Tower Area","106.447592748","PZ","2021","7","8","11","5","","","","3","263153.2872","53782","OG","OG","OG","566.602944632774","566.862102042165","0.255403876304626","0.417131178000743","575.057714696006","","19","798.207961018322","41","","","","","PZ143"
"7/8/21","4","DSCN4701","2","1204","0.484245382","36.86640844","PZ","0","part","light","no rain","Resting","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","","medium","2439","2495","8","1","","","2","","","2","","","1","1","Opposite Tower Area, vigilant","165.753027468","PZ","2021","7","8","12","4","Impala","","","3","262441.1452","53860.04551","LB","LB","LB","597.982898097442","608.739655302887","0.308724820613861","0.621995192307692","946.46372905709","","25","1186.83543509559","7","","","","","PZ144"
"6/4/21","1","DSCN2512","2","1251","0.462679441","36.84788225","PZ","1","full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium","2460","2490","10","1","4","","1","2","","","","2","","","","425.925247272","PZ","2021","6","4","12","51","Giraffe","","","4","260377.5244","51475.32676","OG","OG","OG","19.9428735660335","29.3941831486072","","","","","","","","","","","","PZ17"
"6/4/21","1","DSCN2512","2","1251","0.462679441","36.84788225","GZ","1","full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium","2460","2490","1","","","1","","","","","","","","","","425.925247272","GZ","2021","6","4","12","51","Giraffe","","","4","260377.5244","51475.32676","OG","OG","OG","19.9428735660335","29.3941831486072","","","","","","","","","","","","GZ19"
"6/7/21","1","DSCN2744","1","1100","0.469817537","36.85597013","PZ","0","full","light","no rain","Grazing","hock","brown with some green","Themeda triandra","Enteropogon macrostachyus","Bothriochloa insculpta","Cenchrus ciliaris","medium","2519","2558","10","1","","","2","2","","","1","1","","","Loitoiporeki Area ","631.997253552","PZ","2021","6","7","11","0","","","","4","261278.3514","52264.58169","OG","OG","OG","27.6932766765851","33.2735261168227","","","","","","","","","","","","PZ19"
"6/7/21","1","DSCN2744","2","1133","0.463384325","36.84910361","PZ","0","full","light","no rain","Standing","hoof","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Eragrostis tenuifolia","Cenchrus ciliaris","medium","2559","2572","6","1","","","2","1","","","","1","","1","Rongai Area (Old Boma 2019)","274.284514476","PZ","2021","6","7","11","33","Impala","","","4","260513.5469","51553.25133","OG","OG","OG","112.334813481244","113.025072298987","","","","","","","","","","","","PZ20"
"7/8/21","3","DSCN4692","1","1246","0.495596572","36.85584544","PZ","0","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","2561","2625","19","3","","4","6","","","","","4","2","","Boundary Area 243","446.8835721","PZ","2021","7","8","12","46","","","","3","261265.3713","55115.94955","LB","LB","LB","19.0153107954341","23.9260321323842","0.291724145412445","0.560116525423729","575.585169774657","","25","1065.54143110963","30","","","","","PZ136"
"6/7/21","1","DSCN2744","3","1156","0.462712747","36.84819748","PZ","0","full","medium","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Chloris roxburghiana","medium","2573","2602","9","1","","","4","","","","1","3","","","Rongai Area (Old Boma 2019)","391.08715002","PZ","2021","6","7","11","56","","","","4","260412.6269","51479","OG","OG","OG","17.7759492813194","40.1383120639357","","","","","","","","","","","","PZ21"
"6/7/21","1","DSCN2745","1","1213","0.469371946","36.85240759","GZ","0","full","light","no rain","Grazing","belly","brown with some green","Cymbopogon pospischilii","Cenchrus ciliaris","Bothriochloa insculpta","Chloris roxburghiana","medium","2603","2640","8","","8","","","","","","","","","","Nairoshi Area","245.891942856","GZ","2021","6","7","12","13","Eland","","","4","260881.6486","52215.41831","OG","OG","OG","202.626696926062","211.453603839072","","","","","","","","","","","","GZ20"
"7/8/21","3","DSCN4692","2","1259","0.490469768","36.85673158","PZ","0","full","light","no rain","Grazing","hock","brown","Microchloa kunthii","Pennisetum stramineum","Cynodon plectostachyus","Chloris roxburghiana","medium","2626","2684","15","1","7","1","3","","","","1","1","1","","Boundary Area","684.109546764","PZ","2021","7","8","12","59","","","","4","261363.8587","54548.85298","MB","MB","MB","16.3554288961302","30.9116506549288","0.307926833629608","0.600743494423792","0","","25","1328.70587784835","30","","","","","PZ137"
"6/7/21","1","DSCN2745","2","1258","0.46055664","36.83395197","PZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","medium","2641","2650","2","","2","","","","","","","","","","Lolakirding Area","978.28608318","PZ","2021","6","7","12","58","Giraffe"," Impala","","4","258826.3064","51241","OG","OG","OG","19.9495417858492","22.9682471251018","","","","","","","","","","","","PZ22"
"6/7/21","1","DSCN2745","3","1303","0.466059446","36.83595656","GZ","0","full","light","no rain","Walking","hock","green with some brown","Microchloa kunthii","Cenchrus ciliaris","Pennisetum stramineum","Chloris roxburghiana","medium","2651","2661","3","","3","","","","","","","","","","Lolakirding Area","858.653943924","GZ","2021","6","7","13","3","","","","4","259049.7069","51849.59322","MB","MB","MB","155.7180185586","157.665701317386","","","","","","","","","","","","GZ21"
"6/7/21","1","DSCN2746","1","1314","0.470322378","36.83921785","PZ","0","full","light","no rain","Grazing","belly","brown with some green","Eragrostis racemosa","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium","2662","2678","8","1","","1","3","","","","2","1","","","Ngaremata Dam Area ","507.459519084","PZ","2021","6","7","13","14","","","","4","259413","52321","LB","LB","OG","38.375809383653","50.4960401002557","","","","","","","","","","","","PZ23"
"6/7/21","1","DSCN2746","2","1326","0.482998215","36.82700266","GZ","0","full","medium","no rain","Standing","hock","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","medium","2679","2687","2","","2","","","","","","","","","","Ngaremata Dam Area ","607.043358264","GZ","2021","6","7","13","26","","","","4","258053.2696","53723.49866","OG","OG","OG","193.34475645263","197.124090466666","","","","","","","","","","","","GZ22"
"7/8/21","3","DSCN4692","3","1324","0.494555113","36.8629303","PZ","1","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","","","thick","2685","2717","6","","","","","","","","","","","","","250.881807876","PZ","2021","7","8","13","24","Impala","","","2","262054.225","55000.5","LB","LB","LB","18.7986262703357","29.9204636887027","0.308203995227814","0.597935187840551","578.366366872485","","30","824.979186919621","25","","","","","PZ138"
"7/8/21","3","DSCN4692","3","1324","0.494555113","36.8629303","GZ","1","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","","","thick","2685","2717","4","","","","2","","","","","","","2","","250.881807876","GZ","2021","7","8","13","24","Impala","","","2","262054.225","55000.5","LB","LB","LB","18.7986262703357","29.9204636887027","0.308203995227814","0.597935187840551","578.366366872485","","30","824.979186919621","25","","","","","GZ103"
"6/7/21","1","DSCN2746","3","1404","0.460702646","36.83262721","GZ","0","full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Harpachne schimperi ","medium","2688","2739","9","","","2","","3","4","","","","","","Lolakirding Area","1123.77077274","GZ","2021","6","7","14","4","Impala","","","4","258678.7966","51257.19481","OG","OG","OG","61.9231711539577","75.3728230795601","","","","","","","","","","","","GZ23"
"6/11/21","2","DSCN6467","1","1049","0.468179402","36.85649734","PZ","0","full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","medium","2762","2799","15","2","","","5","2","","1","1","3","1","","","629.03175888","PZ","2021","6","11","10","49","Impala","","","3","261337","52083.37307","OG","OG","OG","155.408486839759","157.724758220499","","","3515.71554252064","","240","","","","","","","PZ39"
"7/9/21","1","DSCN3012","2","1035","0.442342876","36.84577471","PZ","0","no sun","no wind","no rain","Grazing","belly","brown","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","Cymbopogon pospischilii","thick","2768","2811","17","1","8","","2","","","","","","2","","","478.285445316","PZ","2021","7","9","10","35","Giraffe","","","4","260142.1769","49226","LB","LB","MB","22.4449630739425","27.5717007034025","0.347577482461929","0.646117699709107","625.195852389086","","90","2358.34165848551","25","","","","","PZ145"
"6/11/21","2","DSCN6467","2","1112","0.487034912","36.83918047","PZ","0","full","light","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","light","2800","2820","8","1","","","2","2","","1","","1","1","","","446.414514756","PZ","2021","6","11","11","12","Giraffe","","","4","259409.424","54169.55893","LB","LB","MB","22.3821349476537","25.3237905872097","","","1224.96480251424","","240","","","","","","","PZ40"
