"Multispecies","Photos.begin","Photos.end","Mpala.North","Notes","Latitude","Longitude","Year","Month","Day","Hour","Minute","Space","Equus","Species.binomial","alive","Space.1","Adult","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Bush.type","Space.2","Other.species.1","Other.species.2","Other.species.3","Rain","Sun","Wind","Space.3","Space.4","Total.zebras","Number.grasses","Space.5","Space.6","Space.7","Number.grazing","Space.8","Number.standing","Number.walking","Space.9","Number.drinking","Space.10","Space.11","Space.12","Number.resting","Space.13","Space.14","Whitesheet.Filename"
"1","8428","8464","Mpala.North","","0.481201228","36.84053526","2021","6","24","12","21","","Equus","quagga","alive","","Adult","Grazing","< hoof","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","light","","","","","no rain","full","no wind","","","7","4","","","","7","","","","","","","","","","","","DSCN5569"
"1","8429","8464","Mpala.North","","0.481201228","36.84053526","2021","6","24","12","21","","Equus","grevyi","alive","","Adult","Grazing","< hoof","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","light","","","","","no rain","full","no wind","","","2","4","","","","2","","","","","","","","","","","","DSCN5569"
"0","8465","8479","Mpala.North","","0.49560426","36.85397991","2021","6","28","10","9","","Equus","quagga","alive","","Adult","Grazing","< hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","light","","Grants gazelle","","","no rain","full","light","","","5","4","","","","5","","","","","","","","","","","","DSCN7830"
"0","8480","8491","Mpala.North","","0.466316845","36.85124417","2021","6","28","11","22","","Equus","quagga","alive","","Adult","Walking","< belly","brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","medium","","Impala","","","no rain","part","light","","","6","4","","","","","","","6","","","","","","","","","DSCN5580"
"1","8492","8532","Mpala.North","","0.463082854","36.84269619","2021","6","28","11","58","","Equus","grevyi","alive","","Adult","Grazing","< belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light","","Impala"," Elephant","","no rain","part","medium","","","8","4","","","","8","","","","","","","","","","","","DSCN5580"
"1","8492","8532","Mpala.North","","0.463082854","36.84269619","2021","6","28","11","58","","Equus","quagga","alive","","Adult","Grazing","< belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light","","Impala"," Elephant","","no rain","part","medium","","","4","4","","","","4","","","","","","","","","","","","DSCN5580"
"0","8534","8539","Mpala.North","","0.467679028","36.83982995","2021","6","29","10","57","","Equus","quagga","alive","","Adult","Walking","< belly","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","light","","","","","no rain","full","light","","","6","3","","","","","","","6","","","","","","","","","DSCN0532"
"1","8540","8574","Mpala.North","","0.476218927","36.84114887","2021","6","29","11","12","","Equus","grevyi","alive","","Adult","","< hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","light","","","","","no rain","part","no wind","","","8","4","","","","","","","","","","","","","","","","DSCN0532"
"1","8540","8574","Mpala.North","","0.476218927","36.84114887","2021","6","29","11","12","","Equus","quagga","alive","","Adult","","< hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","light","","","","","no rain","part","no wind","","","4","4","","","","","","","","","","","","","","","","DSCN0532"
"0","8575","8478","Mpala.North","","0.482158269","36.84013078","2021","6","29","11","32","","Equus","quagga","alive","","Adult","Walking","< belly","brown","Cynodon dactylon","Pennisetum stramineum","Enteropogon macrostachyus","","","","","","no rain","full","light","","","4","4","","","","","","","4","","","","","","","","","DSCN0532"
"0","8578","8586","Mpala.North","","0.439872541","36.84942257","2021","6","29","12","1","","Equus","quagga","alive","","Adult","Standing","< hock","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Cenchrus ciliaris","light","","","","","no rain","no sun","no wind","","","6","3","","","","","","6","","","","","","","","","","DSCN0533"
"0","8593","8606","Mpala.North","","0.489770345","36.85649085","2021","6","29","12","22","","Equus","quagga","alive","","Adult","Resting","< hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Aristida adscensionis","open grassland","","","","","no rain","full","light","","","2","3","","","","","","","","","","","","","2","","","DSCN0530"
"0","8607","8616","Mpala.North","","0.498303636","36.85233847","2021","6","29","21","30","","Equus","quagga","alive","","Adult","Grazing","< hoof","brown","Cynodon plectostachyus","Harpachne schimperi ","Pennisetum stramineum","light","","Impala","gazelle","","no rain","full","light","","","8","3","","","","8","","","","","","","","","","","","DSCN0530"
"0","8617","8625","Mpala.North","","0.498841269","36.85061237","2021","6","29","12","34","","Equus","grevyi","alive","","Adult","Standing","< hoof","brown","Cynodon plectostachyus","Enteropogon macrostachyus","Pennisetum stramineum","light","","","","","no rain","full","light","","","2","3","","","","","","2","","","","","","","","","","DSCN0530"
"0","8626","8645","Mpala.North","","0.489708384","36.8487532","2021","6","29","13","6","","Equus","quagga","alive","","Adult","Resting","< hoof","brown","Cynodon nlemfuensis","Eragrostis tenuifolia","Cynodon plectostachyus","light","","","","","no rain","part","light","","","6","4","","","","","","","","","","","","","6","","","DSCN0529"
"0","8918","8985","Mpala.North","","0.488941871","36.86072978","2021","7","1","11","13","","Equus","quagga","alive","","Adult","Grazing","< hock","brown","Aristida adscensionis","Eragrostis racemosa","Pennisetum stramineum","medium","","Impala","","","no rain","full","light","","","6","4","","","","6","","","","","","","","","","","","DSCN4544"
"0","9185","9204","Mpala.North","Daraboi Area","0.473441155","36.86674536","2021","7","5","10","22","","Equus","quagga","alive","","Adult","Grazing","< hock","brown","Enteropogon macrostachyus","Pennisetum stramineum","Cynodon plectostachyus","medium","","Oryx"," Impala","","no rain","full","no wind","","","8","4","","","","8","","","","","","","","","","","","DSCN8296"
"0","9213","9229","Mpala.North","near Uhuru-N Exclosure","0.482150213","36.87641375","2021","7","5","10","53","","Equus","quagga","alive","","Adult","Standing","< hock","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","medium",""," None","","","no rain","full","light","","","3","3","","","","","","3","","","","","","","","","","DSCN8297"
"0","9230","9238","Mpala.North","Tower area","0.488067255","36.87029722","2021","7","5","11","7","","Equus","quagga","alive","","Adult","Grazing","< hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","medium","","sheep","","","no rain","full","light","","","6","4","","","","6","","","","","","","","","","","","DSCN8295"
"0","9239","9265","Mpala.North","Tower area","0.482598923","36.86541788","2021","7","5","11","50","","Equus","quagga","alive","","Adult","Grazing","< hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","","","no rain","full","no wind","","","6","2","","","","6","","","","","","","","","","","","DSCN8299"
"0","9270","9298","Mpala.North","","0.496531927","36.85696699","2021","7","5","13","9","","Equus","quagga","alive","","Adult","Grazing","< hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","","","no rain","full","light","","","6","2","","","","6","","","","","","","","","","","","DSCN8302"
