"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"6/7/21","1","DSCN2745","3","1303","0.466059446","36.83595656","GZ","0","full","light","no rain","Walking","hock","green with some brown","Microchloa kunthii","Cenchrus ciliaris","Pennisetum stramineum","Chloris roxburghiana","medium","2651","2661","3","","3","","","","","","","","","","Lolakirding Area","0.007703143","GZ","2021","6","7","13","3","","","","4","259049.7069","51849.59322","MB","MB","MB","1.9515393826922e-06","2.00066344045002e-06","","","","","","","","","","","","GZ21"
"6/7/21","1","DSCN2746","1","1314","0.470322378","36.83921785","PZ","0","full","light","no rain","Grazing","belly","brown with some green","Eragrostis racemosa","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium","2662","2678","8","1","","1","3","","","","2","1","","","Ngaremata Dam Area ","0.004552513","PZ","2021","6","7","13","14","","","","4","259413","52321","LB","LB","OG","1.18526286718943e-07","2.05217421398628e-07","","","","","","","","","","","","PZ23"
"6/7/21","1","DSCN2746","2","1326","0.482998215","36.82700266","GZ","0","full","medium","no rain","Standing","hock","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","medium","2679","2687","2","","2","","","","","","","","","","Ngaremata Dam Area ","0.005445898","GZ","2021","6","7","13","26","","","","4","258053.2696","53723.49866","OG","OG","OG","3.0085994999258e-06","3.12736799355608e-06","","","","","","","","","","","","GZ22"
"7/8/21","3","DSCN4692","3","1324","0.494555113","36.8629303","PZ","1","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","","","thick","2685","2717","6","","","","","","","","","","","","","0.002250707","PZ","2021","7","8","13","24","Impala","","","2","262054.225","55000.5","LB","LB","LB","2.84414549860634e-08","7.20503710120804e-08","0.327115267515182","0.633466649464585","578.366366872485","30","0.0518702360965762","824.979186919621","25","","","","","PZ138"
"7/8/21","3","DSCN4692","3","1324","0.494555113","36.8629303","GZ","1","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Cynodon plectostachyus","","","thick","2685","2717","4","","","","2","","","","","","","2","","0.002250707","GZ","2021","7","8","13","24","Impala","","","2","262054.225","55000.5","LB","LB","LB","2.84414549860634e-08","7.20503710120804e-08","0.327115267515182","0.633466649464585","578.366366872485","30","0.0518702360965762","824.979186919621","25","","","","","GZ103"
"6/7/21","1","DSCN2746","3","1404","0.460702646","36.83262721","GZ","0","full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Harpachne schimperi ","medium","2688","2739","9","","","2","","3","4","","","","","","Lolakirding Area","0.010081555","GZ","2021","6","7","14","4","Impala","","","4","258678.7966","51257.19481","OG","OG","OG","3.08607133081325e-07","4.57224134183812e-07","","","","","","","","","","","","GZ23"
"6/11/21","2","DSCN6467","1","1049","0.468179402","36.85649734","PZ","0","full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","medium","2762","2799","15","2","","","5","2","","1","1","3","1","","","0.00564316","PZ","2021","6","11","10","49","Impala","","","3","261337","52083.37307","OG","OG","OG","1.94378866796587e-06","2.00216249971634e-06","","","3515.71554252064","240","0.0682649085505711","","","","","","","PZ39"
"7/9/21","1","DSCN3012","2","1035","0.442342876","36.84577471","PZ","0","no sun","no wind","no rain","Grazing","belly","brown","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","Cymbopogon pospischilii","thick","2768","2811","17","1","8","","2","","","","","","2","","","0.004290787","PZ","2021","7","9","10","35","Giraffe","","","4","260142.1769","49226","LB","LB","MB","4.05450063373709e-08","6.11824259340559e-08","0.396698921918869","0.797939324556382","625.195852389086","90","0.143954889745453","2358.34165848551","25","","","","","PZ145"
"6/11/21","2","DSCN6467","2","1112","0.487034912","36.83918047","PZ","0","full","light","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","light","2800","2820","8","1","","","2","2","","1","","1","1","","","0.004004867","PZ","2021","6","11","11","12","Giraffe","","","4","259409.424","54169.55893","LB","LB","MB","4.0318336196272e-08","5.16127511468622e-08","","","1224.96480251424","240","0.195923996760871","","","","","","","PZ40"
"7/9/21","1","DSCN3012","3","1059","0.447485925","36.84168707","PZ","0","no sun","medium","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon dactylon","Cynodon plectostachyus","medium","2812","2842","6","1","","3","1","","","","","1","","","Woundmarks on thigh of 3-6 month old","0.001412867","PZ","2021","7","9","10","59","","","","4","259687.1821","49795","OG","OG","OG","3.39513248974641e-07","3.67059015446506e-07","0.368772625923157","0.689888576486515","1321.26247631836","90","0.0681166699373575","1649.5320337935","260","","","","","PZ146"
"6/11/21","2","DSCN6467","3","1116","0.493316713","36.83986356","GZ","0","full","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","","","medium","2821","2835","2","","2","","","","","","","","","","","0.00307664","GZ","2021","6","11","11","16","Oryx","","","2","259485.7115","54864.35822","OG","MB","OG","7.68021360355018e-08","8.42134273841487e-08","","","595.409483661297","240","0.403083939013113","","","","","","","GZ38"
"6/11/21","2","DSCN6468","2","1135","0.506908785","36.84485621","GZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland","2836","2868","8","","","2","3","","","","2","1","","","","0.000622674","GZ","2021","6","11","11","35","","","","3","260042.1404","56367.5776","MB","LB","MB","2.26452284122649e-08","6.84464178060844e-08","","","1084.92906078412","240","0.221212619953714","","","","","","","GZ39"
"6/11/21","2","DSCN6468","2","1135","0.506908785","36.84485621","PZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland","2836","2868","4","1","","1","1","","","","1","","","","","0.000622674","PZ","2021","6","11","11","35","","","","3","260042.1404","56367.5776","MB","LB","MB","2.26452284122649e-08","6.84464178060844e-08","","","1084.92906078412","240","0.221212619953714","","","","","","","PZ41"
"7/9/21","1","DSCN3013","1","1116","0.453928316","36.83097802","PZ","0","no sun","light","no rain","Grazing","belly","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium","2843","2858","8","1","","2","2","1","","","","2","","","","0.005434796","PZ","2021","7","9","11","16","Elephant","","","4","258494.9298","50507.94464","OG","OG","OG","4.96482585412608e-07","7.33397596657572e-07","0.396367818117142","0.497827661115134","790.219806117712","260","0.329022378314366","1270.88862419766","389","","","","","PZ147"
"7/9/21","1","DSCN3015","1","1225","0.448939099","36.85346555","PZ","0","part","light","no rain","Resting","hock","brown","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","Enteropogon macrostachyus","medium","2859","2883","4","1","","1","1","","","","","1","","","","0.005430594","PZ","2021","7","9","12","25","","","","4","260998.7686","49955.34525","LB","LB","LB","3.30330601234647e-08","5.57455868982796e-08","0.356666654348373","0.847189231987332","1514.94347721942","90","0.0594081570390886","1708.80546099681","25","","","","","PZ148"
"6/11/21","2","DSCN6468","3","1146","0.501219762","36.85362203","PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","2869","2888","8","1","","","3","1","","","","3","","","","0.005252369","PZ","2021","6","11","11","46","","","","2","261018","55738","MB","MB","MB","3.67488851009079e-08","4.11525439146565e-08","","","1203.67769772477","240","0.199388923175727","","","","","","","PZ42"
"6/11/21","2","DSCN6468","3","1146","0.501219762","36.85362203","GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","2869","2888","4","","","2","","2","","","","","","","","0.005252369","GZ","2021","6","11","11","46","","","","2","261018","55738","MB","MB","MB","3.67488851009079e-08","4.11525439146565e-08","","","1203.67769772477","240","0.199388923175727","","","","","","","GZ40"
"7/9/21","2","DSCN3016","1","1239","0.469135296","36.85948429","PZ","1","part","light","no rain","Standing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","open grassland","2884","3008","10","1","","2","1","1","2","","1","1","","","","0.004926833","PZ","2021","7","9","12","39","","","","4","261669.6269","52189","LB","OG","OG","3.72246764237467e-08","6.0854098452382e-08","0.332289397716522","0.602977949533985","1387.06167243141","25","0.018023711920592","1872.93396023088","18","","","","","PZ149"
"7/9/21","2","DSCN3016","1","1239","0.469135296","36.85948429","GZ","1","part","light","no rain","Standing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","open grassland","2884","3008","10","","","","5","","","","","","2","3","","0.004926833","GZ","2021","7","9","12","39","","","","4","261669.6269","52189","LB","OG","OG","3.72246764237467e-08","6.0854098452382e-08","0.332289397716522","0.602977949533985","1387.06167243141","25","0.018023711920592","1872.93396023088","18","","","","","GZ104"
"6/11/21","2","DSCN6469","1","1151","0.4996549","36.85290731","PZ","0","full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","","","","open grassland","2889","2902","10","1","","1","3","1","","1","","2","1","","","0.00504034","PZ","2021","6","11","11","51","Impala","","","1","260938.3601","55564.93991","MB","MB","MB","2.6842987492689e-08","5.36999895828812e-08","","","1073.63303402177","240","0.223540066665935","","","","","","","PZ43"
"6/12/21","2","DSCN6473","1","929","0.469275261","36.85893522","PZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Eragrostis racemosa","Eragrostis tenuifolia","","light","2904","2910","3","","","","","","","","","","","","","0.005235401","PZ","2021","6","12","9","29","","","","3","261608.493","52204.5","OG","LB","OG","4.90503518340611e-08","6.17214677576684e-08","","","860.136886423534","200","0.232521129086302","2559.52672789117","80","","","","","PZ44"
"6/12/21","2","DSCN6473","3","936","0.481999607","36.86130672","GZ","0","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Themeda triandra","Pennisetum stramineum","","light","2911","2976","8","","1","5","1","2","1","","1","","","","","0.003380601","GZ","2021","6","12","9","36","Impala","","","3","261872.9971","53611.82613","LB","LB","LB","7.17089903600834e-06","7.21018409451835e-06","0.319395303726196","0.652859960552268","682.071999112818","200","0.2932241761282","2630.66156838079","239","","","","","GZ41"
"6/12/21","2","DSCN6474","1","948","0.494588851","36.85550559","GZ","0","full","light","no rain","","","","Cynodon plectostachyus","Cyperus teneristolon","Themeda triandra","Pennisetum stramineum","light","2977","3015","8","","1","2","2","1","1","","1","","1","","","0.00499344","GZ","2021","6","12","9","48","","","","4","261227.493","55004.5","LB","LB","LB","3.34662470870191e-08","5.03848958695467e-08","","","1236.06024125805","239","0.193356271824364","1965.81576262538","200","","","","","GZ42"
"6/12/21","2","DSCN6474","2","957","0.499494302","36.85235698","PZ","0","part","light","no rain","Resting","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","","open grassland","3016","3034","8","","1","","2","3","","","","2","","","","0.004471215","PZ","2021","6","12","9","57","","","","2","260877.0755","55547.19662","MB","MB","MB","3.44830662738278e-08","7.24327286070254e-08","","","739.388900391985","239","0.323239907812063","2564.04068678648","200","","","","","PZ45"
"6/12/21","2","DSCN6474","3","1000","0.502229636","36.84822441","PZ","0","part","light","no rain","Grazing","hoof","brown","Themeda triandra","Cynodon dactylon","Eragrostis tenuifolia","Pennisetum stramineum","light","3017","3072","8","","1","","2","3","","","2","","","","","0.001006973","PZ","2021","6","12","10","0","Giraffe","","","4","260417.0154","55849.89899","MB","MB","MB","3.1141312662043e-08","6.80870029028535e-08","","","380.592055853684","239","0.627968966571964","2990.07329023035","200","","","","","PZ46"
"6/12/21","2","DSCN6475","2","1011","0.494827","36.84305705","GZ","0","part","light","no rain","Walking","","brown with some green","","","","","light","3037","3138","19","","12","1","","2","2","2","","","","","","0.00076347","GZ","2021","6","12","10","11","","","","0","259841.3619","55031.29322","OG","MB","LB","5.68078249237575e-06","5.78837047932235e-06","","","633.057488864797","239","0.377532853182953","2566.89629168003","200","","","","","GZ43"
"6/12/21","2","DSCN6475","2","1011","0.494827","36.84305705","PZ","0","part","light","no rain","Walking","","brown with some green","","","","","light","3139","3147","6","","1","1","2","","","","1","1","","","","0.00076347","PZ","2021","6","12","10","11","","","","0","259841.3619","55031.29322","OG","MB","LB","5.68078249237575e-06","5.78837047932235e-06","","","633.057488864797","239","0.377532853182953","2566.89629168003","200","","","","","PZ47"
"6/12/21","2","DSCN6475","3","1024","0.491920776","36.83810894","GZ","0","full","no wind","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Chloris roxburghiana","open grassland","3148","3163","5","1","","","2","","","","2","","","","","0.004642319","GZ","2021","6","12","10","24","Impala","","","4","259290.2836","54710.01867","LB","LB","OG","5.02825966864875e-08","5.43564511081267e-08","","","1222.5649056474","239","0.195490643397309","2744.29202333701","200","","","","","GZ44"
"6/12/21","2","DSCN6476","1","1032","0.482766878","36.83849898","GZ","0","","","","","","","","","","","","3164","3175","3","","1","","","1","","","1","","","","","0.002080432","GZ","2021","6","12","10","32","","","","0","259333.3878","53697.5","LB","MB","LB","4.03095758088786e-08","6.1183106120955e-08","","","1886.05441577285","80","0.0424165916587376","2056.8577258597","239","","","","","GZ45"
"6/12/21","2","DSCN3247","2","1057","0.463730569","36.8360119","GZ","0","full","light","no rain","Grazing","belly","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Eragrostis tenuifolia","Chloris roxburghiana","medium","3176","3195","5","","","1","","","4","","","","","","Rongai Area","0.00742136","GZ","2021","6","12","10","57","Impala"," Oryx","","4","259055.789","51591.99591","OG","OG","OG","2.89692772282244e-06","2.90745898640379e-06","","","237.921310185572","80","0.336245626495452","1016.82217480964","250","","","","","GZ46"
"6/12/21","2","DSCN3248","1","1158","0.453275435","36.84151147","PZ","0","full","no wind","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","","light","3196","3204","5","1","","2","","1","","1","","","","","Soing'ash Dam Area ","0.000680975","PZ","2021","6","12","11","58","Elephant","","","3","259667.8204","50435.377","OG","OG","OG","3.6529678078575e-08","3.69838126192296e-08","","","1116.98053833077","250","0.22381768654052","1513.82143265347","80","","","","","PZ48"
"6/17/21","2","DSCN7997","2","1100","0.485345348","36.85832857","PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","3271","3329","35","1","12","1","7","2","","","1","4","1","1","","0.007855531","PZ","2021","6","17","11","0","","","","4","261541.5","53981.99554","OG","LB","LB","3.22441419522051e-06","3.66793939485166e-06","0.228754669427872","0.648386608089683","0","","","1681.07793903556","162","","","","","PZ66"
"6/17/21","2","DSCN7997","2","1100","0.485345348","36.85832857","GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","3330","3343","1","","","1","","","","","","","","","","0.007855531","GZ","2021","6","17","11","0","","","","4","261541.5","53981.99554","OG","LB","LB","3.22441419522051e-06","3.66793939485166e-06","0.228754669427872","0.648386608089683","0","","","1681.07793903556","162","","","","","GZ66"
"6/17/21","2","DSCN7998","1","1218","0.495867459","36.85341515","PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","Digitaria macroblefara","light","3368","3409","22","2","","","7","3","","","1","2","4","","","0.00491446","PZ","2021","6","17","12","18","","","","4","260994.7705","55146","LB","LB","LB","2.97008242083995e-08","4.48148055203026e-08","0.32600000500679","0.635312459399766","397.516210837762","162","0.407530549907752","924.674190605392","240","","","","","PZ67"
"6/17/21","2","DSCN7998","2","1240","0.49890006","36.85149937","GZ","0","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","3410","3441","5","","","2","","2","","","","","","","","0.003549159","GZ","2021","6","17","12","40","","","","3","260781.5596","55481.5","MB","MB","MB","2.32927624890503e-08","5.79402617510056e-08","0.362025320529938","0.693982251802551","0","162","1.62e+12","669.210766554125","240","","","","","GZ67"
"6/17/21","1","DSCN8005","1","1345","0.481106358","36.84576039","GZ","0","full","light","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Cyperus rubicundus","","open grassland","3442","3445","1","","","","","","1","","","","","","","0.00169746","GZ","2021","6","17","13","45","","","","3","260141.8903","53513.57407","MB","MB","MB","2.15155771305363e-05","2.15471208188844e-05","0.306394308805466","0.716362126245847","1475.91530444367","","","1915.48253411153","240","","","","","GZ64"
"6/17/21","1","DSCN8005","2","1407","0.478605384","36.8441942","GZ","1","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","open grassland","3446","3458","3","","3","","","","","","","","","","","0.000244215","GZ","2021","6","17","14","7","Elephant","","","2","259967.4064","53237","MB","MB","MB","1.47606637408277e-05","1.53176896495881e-05","0.319704204797745","0.720588235294118","1741.49045825145","","","2196.78456603148","240","","","","","GZ65"
"6/17/21","1","DSCN8005","2","1407","0.478605384","36.8441942","PZ","1","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","open grassland","3446","3458","5","","","","","","","","","","","","","0.000244215","PZ","2021","6","17","14","7","Elephant","","","2","259967.4064","53237","MB","MB","MB","1.47606637408277e-05","1.53176896495881e-05","0.319704204797745","0.720588235294118","1741.49045825145","","","2196.78456603148","240","","","","","PZ64"
"6/17/21","1","DSCN8005","3","1448","0.463599599","36.85093968","PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","","","medium","3459","3464","5","1","","","2","","1","","2","","","","","0.000628761","PZ","2021","6","17","14","48","","","","2","260718","51577","OG","OG","OG","2.73233382125615e-06","3.4214638777699e-06","0.314685314893723","0.382151696025622","2542.07706362728","","","3898.86248571553","240","","","","","PZ65"
"6/18/21","2","DSCN7111","1","1018","0.476327475","36.85975704","PZ","0","full","no wind","no rain","Resting","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Digitaria macroblefara","Cyperus rubicundus","light","3475","3499","7","1","","","3","","","","","1","","2","","0.002904219","PZ","2021","6","18","10","18","","","","4","261700.2442","52984.5","OG","LB","OG","3.8964982600542e-06","4.54787834424294e-06","","","974.024608015862","100","0.102666810650395","1162.35901574318","200","","","","","PZ68"
"6/18/21","2","DSCN7111","2","1026","0.480382894","36.86146569","PZ","0","full","no wind","no rain","Resting","","brown","Cyperus rubicundus","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","3500","3514","5","1","","","","2","","2","","","","","DSCN3510 collared","0.002111801","PZ","2021","6","18","10","26","Impala","","","4","261890.641","53433","LB","OG","LB","2.64287319346349e-06","2.85403125704645e-06","","","719.690464753511","200","0.277897248601829","1390.42042758124","100","","","","","PZ69"
"6/18/21","2","DSCN7112","1","1041","0.499592772","36.85476823","GZ","1","full","no wind","no rain","Grazing","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Aristida adscensionis","light","3515","3530","6","1","","2","","1","1","1","","","","","","0.003994164","GZ","2021","6","18","10","41","Impala","","","4","261145.5692","55558","MB","MB","MB","3.63819761818884e-08","4.3907757082417e-08","0.343090534210205","0.667726550079491","0","300","3e+12","1024.99063302479","300","","","","","GZ71"
"6/18/21","2","DSCN7112","1","1041","0.499592772","36.85476823","PZ","1","full","no wind","no rain","Grazing","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Aristida adscensionis","light","3515","3530","2","","","","","","","","","","","","","0.003994164","PZ","2021","6","18","10","41","Impala","","","4","261145.5692","55558","MB","MB","MB","3.63819761818884e-08","4.3907757082417e-08","0.343090534210205","0.667726550079491","0","300","3e+12","1024.99063302479","300","","","","","PZ70"
"6/18/21","2","DSCN7112","1","1041","0.499592772","36.85476823","Cattle","","full","no wind","no rain","Grazing","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Aristida adscensionis","light","3515","3530","300","","","","","","","","","","","","","0.003994164","Cattle","2021","6","18","10","41","Impala","","","4","261145.5692","55558","MB","MB","MB","3.63819761818884e-08","4.3907757082417e-08","0.343090534210205","0.667726550079491","","","","","","","","","","CT21"
"6/18/21","2","DSCN7112","3","1110","0.48732613","36.84671643","GZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","Pennisetum mezzianum","light","3531","3537","1","1","","","","","","","","","","","","0.001650084","GZ","2021","6","18","11","10","","","","4","260248.5648","54201.5","LB","MB","MB","2.90710734816233e-06","3.16028447800825e-06","","","693.296484872128","300","0.432715305134266","1472.37490713758","300","","","","","GZ72"
"6/21/21","1","DSCN3627","2","1053","0.46701693","36.8402486","GZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","3538","3555","1","1","","","","","","","","","","","","0.003431691","GZ","2021","6","21","10","53","","","","4","259527.6612","51955.35199","MB","MB","LB","5.74723603585291e-06","5.87846340657121e-06","0.280891299247742","0.701991225109686","530.293310100911","100","0.188574885059274","2065.45686296784","120","","","","","GZ73"
"6/21/21","1","DSCN3627","2","1053","0.46701693","36.8402486","PZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","3538","3555","7","1","","2","1","1","1","","1","","","","","0.003431691","PZ","2021","6","21","10","53","","","","4","259527.6612","51955.35199","MB","MB","LB","5.74723603585291e-06","5.87846340657121e-06","0.280891299247742","0.701991225109686","530.293310100911","100","0.188574885059274","2065.45686296784","120","","","","","PZ71"
"6/21/21","1","DSCN3627","3","1136","0.470712417","36.83985874","GZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","light","3556","3604","5","","3","","1","","","","","1","","","","0.003908117","GZ","2021","6","21","11","36","Giraffe","","","4","259484.3771","52364.11958","OG","OG","OG","3.6135062476996e-08","5.96139484030588e-08","0.292353808879852","0.626848399125627","940.950596128342","100","0.106275505229979","2060.44021768076","220","","","","","GZ74"
"6/21/21","1","DSCN3627","3","1136","0.470712417","36.83985874","PZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","light","3556","3604","4","1","","2","","","1","","","","","","","0.003908117","PZ","2021","6","21","11","36","Giraffe","","","4","259484.3771","52364.11958","OG","OG","OG","3.6135062476996e-08","5.96139484030588e-08","0.292353808879852","0.626848399125627","940.950596128342","100","0.106275505229979","2060.44021768076","220","","","","","PZ72"
"6/21/21","1","DSCN3628","1","1149","0.483614058","36.84230352","PZ","0","part","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Eragrostis tenuifolia","Microchloa kunthii","light","3605","3610","1","1","","","","","","","","","","","","4.45e-06","PZ","2021","6","21","11","49","","","","4","259757.0554","53791.07016","MB","MB","MB","2.00589190591837e-06","2.05816780305653e-06","0.320886820554733","0.823353293413174","728.877456833349","220","0.301834002324304","2024.77421663476","162","","","","","PZ73"
"6/21/21","1","DSCN3628","2","1253","0.454465578","36.84203038","GZ","0","full","light","no rain","Grazing","hoof","brown","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","Eragrostis tenuifolia","light","3611","3621","2","","2","","","","","","","","","","","7.52e-05","GZ","2021","6","21","12","53","Elephant","","","4","259725.641","50567","OG","OG","OG","3.0314786988091e-08","6.39094362281977e-08","0.370462447404861","0.71627728103067","872.315738044232","100","0.114637390612936","2398.62167175955","120","","","","","GZ75"
"6/25/21","1","DSCN1592","1","941","0.427487015","36.85246146","PZ","0","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","","","medium","3629","3635","3","","2","","","","","1","","","","","","0.011520227","PZ","2021","6","25","9","41","Warthog","","","2","260886.2788","47582.60444","LB","OG","LB","4.1757831541578e-08","6.65428921826772e-08","0.423882871866226","0.74331503453161","5394.74990138464","345","0.0639510647030078","5908.45935123096","20","","","","","PZ91"
"6/25/21","1","DSCN1592","2","1007","0.468710434","36.84056208","PZ","0","full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","Cynodon plectostachyus","","medium","3636","3647","9","2","","4","","1","","","","","","","","0.003482705","PZ","2021","6","25","10","7","Giraffe","","","3","259562.6255","52142.65787","LB","MB","LB","1.40065325102062e-06","1.49370407142071e-06","0.30237153172493","0.593099883705905","696.749771933505","345","0.495156243887333","1338.16788435498","20","","","","","PZ92"
"6/25/21","1","DSCN1592","3","1020","0.469789343","36.84041403","PZ","0","full","light","no rain","Standing","hoof","brown","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","Cynodon plectostachyus","light","3648","3668","12","1","","4","3","","","","2","","1","","","0.003424029","PZ","2021","6","25","10","20","","","","4","259546.1769","52262","LB","LB","OG","1.74552147689218e-07","2.54824816324693e-07","0.287697166204453","0.670391061452514","597.687533452493","345","0.577224687968775","1230.38537266755","20","","","","","PZ93"
"6/25/21","1","DSCN5579","3","1100","0.465458574","36.83977468","GZ","0","full","light","no rain","Standing","hoof","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cynodon plectostachyus","light","3669","3679","5","","5","","","","","","","","","","Old Boma Glade","0.003892546","GZ","2021","6","25","11","0","Elephant"," Giraffe","","4","259474.8372","51783","OG","MB","OG","4.5445690633317e-06","5.51125435682204e-06","0.218658894300461","0.495103971834085","964.718298166656","345","0.35761734866603","1707.74992799536","20","","","","","GZ92"
"6/25/21","1","DSCN5572","1","1125","0.475955497","36.85039919","GZ","0","full","light","no rain","Walking","belly","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","Microchloa kunthii","medium","3680","3691","5","1","","4","","","","","","","","","","0.000447232","GZ","2021","6","25","11","25","","","","4","260658.2404","52943.68241","OG","OG","OG","5.11362028839713e-06","5.70976292175804e-06","0.32239818572998","0.607740697302484","840.268511280804","20","0.0238019153776357","1562.28036129521","345","","","","","GZ91"
"6/25/21","1","DSCN5572","2","1140","0.451013563","36.84301555","PZ","0","full","light","no rain","Resting","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","medium","3691","3704","4","","4","","","","","","","","","","","0.001352934","PZ","2021","6","25","11","40","","","","3","259835.2252","50185.14394","OG","OG","OG","6.51290375910608e-08","6.93411065690054e-08","0.298190057277679","0.49728342891639","2595.27776051364","345","0.132933748074698","3236.29788795592","20","","","","","PZ94"
