"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"6/25/21","1","DSCN1592","3","1020","0.469789343","36.84041403","PZ","0","full","light","no rain","Standing","hoof","brown","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","Cynodon plectostachyus","light","3648","3668","12","1","","4","3","","","","2","","1","","","0.003424029","PZ","2021","6","25","10","20","","","","4","259546.1769","52262","","","","","","","","597.687533452493","345","0.577224687968775","1230.38537266755","20","","","","","PZ93"
"6/25/21","1","DSCN5579","3","1100","0.465458574","36.83977468","GZ","0","full","light","no rain","Standing","hoof","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cynodon plectostachyus","light","3669","3679","5","","5","","","","","","","","","","Old Boma Glade","0.003892546","GZ","2021","6","25","11","0","Elephant"," Giraffe","","4","259474.8372","51783","","","","","","","","964.718298166656","345","0.35761734866603","1707.74992799536","20","","","","","GZ92"
"6/25/21","1","DSCN5572","1","1125","0.475955497","36.85039919","GZ","0","full","light","no rain","Walking","belly","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","Microchloa kunthii","medium","3680","3691","5","1","","4","","","","","","","","","","0.000447232","GZ","2021","6","25","11","25","","","","4","260658.2404","52943.68241","","","","","","","","840.268511280804","20","0.0238019153776357","1562.28036129521","345","","","","","GZ91"
"6/25/21","1","DSCN5572","2","1140","0.451013563","36.84301555","PZ","0","full","light","no rain","Resting","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","medium","3691","3704","4","","4","","","","","","","","","","","0.001352934","PZ","2021","6","25","11","40","","","","3","259835.2252","50185.14394","","","","","","","","2595.27776051364","345","0.132933748074698","3236.29788795592","20","","","","","PZ94"
"6/29/21","4","DSCN4392","3","1040","0.479213145","36.87224665","PZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Pennisetum stramineum","","","medium","3897","3934","12","2","","2","3","1","","1","","","2","1","","0.004940132","PZ","2021","6","29","10","40","Impala","","","2","263091.0449","53303.24101","","","","","","","","436.85200597342","10","0.022891047456026","508.061083577663","15","","","","","PZ105"
"6/29/21","4","DSCN4395","3","1131","0.483091817","36.86128206","PZ","0","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Microchloa kunthii","","","light","3935","3947","4","","","","","","","","","","","","Boundary Area","0.004171968","PZ","2021","6","29","11","31","Grants gazelle","","","2","261870.2895","53732.6336","","","","","","","","1230.3145461784","80","0.0650240219043895","1669.19817553379","10","","","","","PZ106"
"6/30/21","4","DSCN4195","2","1041","0.48577677","36.87360028","PZ","0","full","no wind","no rain","Resting","hock","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","Pennisetum stramineum","medium","3967","4006","18","3","","3","5","1","","1","1","2","1","1","Tower Area","0.000651593","PZ","2021","6","30","10","41","","","","4","263241.9971","54029.17387","","","","","","","","787.727138615318","30","0.0380842534544776","966.533125964719","45","","","","","PZ109"
"6/30/21","4","DSCN4198","3","1121","0.484880802","34.74886733","PZ","0","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light","4007","4017","5","1","","1","1","","","1","","","","1","","1.980182929","PZ","2021","6","30","11","21","Oryx","","","3","26438.47879","54042.38156","","","","","","","","176676.252340443","80","0.000452805620111554","234542.028921174","80","","","","","PZ110"
"6/30/21","4","DSCN4199","1","1128","0.484009981","36.86664969","PZ","0","full","no wind","no rain","Resting","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","4018","4039","6","1","","","1","3","","","","1","","","","0.00115132","PZ","2021","6","30","11","28","","","","2","262468","53834","","","","","","","","1098.21689457794","30","0.0273170082777925","1596.97901805213","45","","","","","PZ111"
"6/30/21","4","DSCN4199","2","1142","0.479230038","36.86080239","PZ","0","full","light","no rain","Walking","belly","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","medium","4040","4057","10","1","","1","3","1","","1","","2","1","","Daraboi Area","0.002135934","PZ","2021","6","30","11","42","","","","3","261816.7444","53305.50876","","","","","","","","875.819629823411","80","0.0913430086239572","1905.46048818413","30","","","","","PZ112"
"6/30/21","3","DSCN4193","1","1320","0.50589697","36.85961333","PZ","0","full","light","no rain","Walking","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Chloris roxburghiana","medium","4103","4172","24","3","","5","6","1","","2","","2","5","","","0.002190349","PZ","2021","6","30","13","20","","","","4","261685.2964","56255.1151","","","","","","","","688.52401174078","60","0.0871429303508161","839.47529344285","50","","","","","PZ107"
"6/30/21","3","DSCN4193","2","1338","0.49284391","36.86112942","PZ","0","full","medium","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","","medium","4173","4186","6","1","","","2","1","","","1","1","","","","0.004125151","PZ","2021","6","30","13","38","Impala","","","3","261853.6381","54811.29322","","","","","","","","1164.88433590452","30","0.02575362984575","1964.97458837409","80","","","","","PZ108"
"7/1/21","1","DSCN4540","1","1025","0.445440137","36.84276155","PZ","1","full","light","no rain","Grazing","hock","brown","Themeda triandra","Pennisetum mezzianum","Pennisetum stramineum","Cenchrus ciliaris","medium","4200","4244","11","1","","4","","","","","","","","","","0.003723539","PZ","2021","7","1","10","25","","","","4","259806.7596","49568.68241","","","","","","","","3071.2233676441","60","0.0195361889441546","4627.28571758249","118","","","","","PZ113"
"7/1/21","1","DSCN4540","1","1025","0.445440137","36.84276155","GZ","1","full","light","no rain","Grazing","hock","brown","Themeda triandra","Pennisetum mezzianum","Pennisetum stramineum","Cenchrus ciliaris","medium","4200","4244","3","","","2","","1","","","","","","","","0.003723539","GZ","2021","7","1","10","25","","","","4","259806.7596","49568.68241","","","","","","","","3071.2233676441","60","0.0195361889441546","4627.28571758249","118","","","","","GZ96"
"7/1/21","1","DSCN4540","3","1226","0.466261705","36.83975412","PZ","0","full","light","no rain","Walking","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","light","4245","4254","4","1","","1","1","","","","","1","","","","0.003903088","PZ","2021","7","1","12","26","Elephant","","","3","259472.575","51871.83431","","","","","","","","1391.73218923826","60","0.0431117426642519","3056.30870411596","118","","","","","PZ114"
"7/1/21","1","DSCN4541","1","1248","0.485905781","36.84451032","PZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Enteropogon macrostachyus","Microchloa kunthii","Cynodon nlemfuensis","light","4255","4272","5","1","","1","1","1","","","","","1","","","0.000386202","PZ","2021","7","1","12","48","","","","4","260002.8635","54044.47609","","","","","","","","1716.09251322123","180","0.104889450081055","1972.70132311245","118","","","","","PZ115"
"7/2/21","1","DSCN4549","2","1003","0.455447449","36.84250642","PZ","0","full","light","no rain","Standing","hock","brown","Enteropogon macrostachyus","","Pennisetum stramineum","Digitaria macroblefara","medium","4273","4299","13","1","","3","3","3","","","2","1","","","","0.000369872","PZ","2021","7","2","10","3","","","","3","259778.6808","50675.5877","","","","","","","","188.903630865565","230","1.21755203405042","587.272121191273","200","","","","","PZ117"
"7/2/21","1","DSCN4550","3","1039","0.468137536","36.84021412","PZ","0","full","light","no rain","Standing","hock","brown","Digitaria macroblefara","Pennisetum stramineum","Cynodon nlemfuensis","Pennisetum mezzianum","thick","4300","4308","8","1","","","3","1","","","","1","","","","0.003705121","PZ","2021","7","2","10","39","","","","4","259523.8606","52079.30222","","","","","","","","451.702856422251","220","0.487045846339072","841.961266804184","200","","","","","PZ118"
"7/2/21","1","DSCN4551","1","1046","0.470488579","36.83825681","PZ","0","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Microchloa kunthii","Digitaria macroblefara","Pennisetum mezzianum","light","4309","4324","5","1","","1","1","1","","","","","1","","","0.005507693","PZ","2021","7","2","10","46","","","","4","259305.9935","52339.41664","","","","","","","","731.549666377117","220","0.300731461049644","1142.6827680445","200","","","","","PZ119"
"7/2/21","1","DSCN4552","1","1123","0.492847112","36.83942721","GZ","0","full","light","no rain","Standing","hoof","brown","Digitaria macroblefara","Pennisetum stramineum","Enteropogon macrostachyus","","open grassland","4325","4327","1","1","","","","","","","","","","","","0.003506266","GZ","2021","7","2","11","23","","","","3","259437.1075","54812.43201","","","","","","","","896.241816796495","50","0.055788514955387","1068.57950482574","300","","","","","GZ97"
"7/2/21","1","DSCN4552","2","1135","0.490328486","36.83526004","PZ","0","full","light","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","4328","4354","15","2","","3","5","","","","","","2","3","","0.007431934","PZ","2021","7","2","11","35","","","","3","258973","54534","","","","","","","","1121.98536018627","300","0.267383167949864","1344.31769841388","50","","","","","PZ120"
"7/2/21","1","DSCN4553","1","1208","0.455233606","36.85082349","GZ","0","full","light","no rain","Standing","hoof","brown","Themeda triandra","Pennisetum stramineum","Chloris roxburghiana","Cynodon plectostachyus","light","4355","4381","10","","","","5","","","1","","","4","","","0.004409851","GZ","2021","7","2","12","8","","","","4","260704.7831","50651.65636","","","","","","","","1059.8835813592","230","0.217004965493498","1225.17502073103","200","","","","","GZ98"
"7/5/21","1","DSCN4546","1","955","0.42646405","36.85222123","PZ","1","full","light","no rain","Grazing","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","medium","4406","4437","13","1","","","1","2","","","","1","","","","0.010919951","PZ","2021","7","5","9","55","","","","3","260859.4966","47469.46382","","","","","","","","3091.75087290546","20","0.00646882650709967","3647.33748764939","220","","","","","PZ121"
"7/5/21","1","DSCN4546","1","955","0.42646405","36.85222123","GZ","1","full","light","no rain","Grazing","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","medium","4406","4437","2","","","","1","","","","","","1","","","0.010919951","GZ","2021","7","5","9","55","","","","3","260859.4966","47469.46382","","","","","","","","3091.75087290546","20","0.00646882650709967","3647.33748764939","220","","","","","GZ99"
"7/5/21","2","DSCN4547","3","1111","0.493962062","36.85473155","PZ","0","full","light","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","Cynodon nlemfuensis","light","4438","4451","6","1","","","2","1","","","","1","","1","","0.005969527","PZ","2021","7","5","11","11","","","","4","261141.2818","54935.20019","","","","","","","","433.446883805259","120","0.276850531134252","1428.45225238498","30","","","","","PZ122"
"7/5/21","2","DSCN4548","1","1136","0.471747038","36.8539836","GZ","0","full","light","no rain","Resting","hock","brown","Pennisetum stramineum","Digitaria macroblefara","Cynodon plectostachyus","","medium","4452","4474","8","","","","4","","","","","","4","","","0.003927704","GZ","2021","7","5","11","36","","","","3","261057.2178","52478.06827","","","","","","","","653.18993333002","50","0.0765474136214682","1181.60936523826","190","","","","","GZ100"
"7/6/21","1","DSCN4536","1","1001","0.449460146","36.84263025","PZ","0","full","light","no rain","Grazing","belly","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","Enteropogon macrostachyus","medium","4475","4586","5","1","","2","1","","","","","","","","Soing'ashi Area","0.001427237","PZ","2021","7","6","10","1","","","","4","259792.2708","50013.33511","","","","","","","","347.702466273758","150","0.431403324823865","477.893218573146","198","","","","","PZ128"
"7/6/21","1","DSCN4537","2","1024","0.457449131","36.84224825","PZ","0","full","light","no rain","Walking","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","Digitaria macroblefara","","4497","4513","8","","","","1","1","","2","","1","","","","1.45e-05","PZ","2021","7","6","10","24","Elephant","","","4","259750","50897","","","","","","","","516.460253364672","198","0.383378970036934","613.257636800439","150","","","","","PZ130"
"7/6/21","1","DSCN4538","2","1051","0.448820351","36.85574171","PZ","0","full","light","no rain","Standing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","light","4514","4528","8","1","","1","3","","","","","","3","","","0.007686547","PZ","2021","7","6","10","51","","","","4","261252.215","49942.13598","","","","","","","","161.408792200931","150","0.929317405542436","1349.32036405479","150","","","","","PZ131"
"7/6/21","2","DSCN4535","1","1127","0.48411526","36.84174627","PZ","0","full","light","no rain","Walking","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Microchloa kunthii","Enteropogon macrostachyus","light","4529","4533","4","","4","","","","","","","","","","","0.00075267","PZ","2021","7","6","11","27","Impala","","","4","259695.0228","53846.5274","","","","","","","","1713.53494826292","140","0.0817024479961236","2051.78997380845","30","","","","","PZ132"
"7/7/21","3","DSCN4636","1","955","0.520207121","36.86177217","PZ","0","part","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Cyperus rubicundus","light","4564","4607","14","1","","5","5","","","","2","","","2","Calves","0.004012193","PZ","2021","7","7","9","55","","","","4","261926.2117","57837.8443","","","","","","","","561.19692775524","40","0.0712762276871167","2350.12216269632","300","","","","","PZ133"
