Date,Loop,Whitesheet Filename,Whitesheet Entry Number,Time,GPS x,GPS y,Distance,Direction,Corrected GPS x,Corrected GPS y,Latitude,Longitude,Species,Multispecies,Sun,Wind,Rain,Other species,Activity,Grass height,Grass color,Grass spp 1,Grass spp 2,Grass spp 3,Grass spp 4,Bush type,Photos begin,Photos end,Total zebras,Male (T),Male (B),Female (NL),Female (L),Female (P),2 year old,1 year old,6-12 months old,3-6 months old,1-3 months old,0-1 months old,Notes,Distance.to.water,
6/23/21,2,DSCN8260,2,1039,260054,55397,39,270,260015,55397,0.498133825,36.84461536,PZ,0,PS,NW,NR,None,Wa,hoof,B,Ps,Cn,Cp,Pm,LB,8070,8090,8,1,,,3,1,,,,,3,,,0.000285583,
6/23/21,2,DSCN8260,3,1046,259629,54921,51,300,259584.8327,54946.5,0.494059638,36.84075349,GZ,1,PS,NW,NR,None,Gr,hoof,B,Cp,Cn,Ps,Ent. M,LB,8091,8108,3,1,,,1,,,,,,1,,,0.002390686,
6/23/21,2,DSCN8260,3,1046,259629,54921,51,300,259584.8327,54946.5,0.494059638,36.84075349,PZ,1,PS,NW,NR,None,Gr,hoof,B,Cp,Cn,Ps,Ent. M,LB,8091,8108,1,,1,,,,,,,,,,,0.002390686,
6/23/21,2,DSCN8261,1,1106,259470,54071,63,40,259510.4956,54119.2608,0.486580468,36.8400883,GZ,1,PS,NW,NR,None,Gr,hoof,B,Ps,Pm,Cp,Cn,LB,8119,8178,8,1,,1,,1,1,3,1,,,,,0.00319397,
6/23/21,2,DSCN8261,1,1106,259470,54071,63,40,259510.4956,54119.2608,0.486580468,36.8400883,PZ,1,PS,NW,NR,None,Gr,hoof,B,Ps,Pm,Cp,Cn,LB,8119,8178,15,,,,,,,,,,,,,0.00319397,
6/24/21,1,DSCN5568,1,1143,259411,53350,31,100,259441.529,53344.61691,0.479576827,36.83947116,GZ,0,FS,NW,NR,None,Gr,hock,B,Ps,Pm,Ent. M,Cc,LB,8365,8416,11,,7,2,,1,,1,,,,,,0.000523947,
6/24/21,1,DSCN5568,2,1159,259590,53210,75,60,259654.9519,53247.5,0.478699419,36.84138812,PZ,0,FS,NW,NR,Impala,Wa,hoof,B,Ps,Cc,Pm,Ent. M,LB,8417,8427,8,,,,,,,,,,,,,0.002608865,
6/24/21,1,DSCN5568,3,1240,260604,51820,5,270,260599,51820,0.465796213,36.8498703,Community Cattle,,FS,LW,NR,None,Gr,hoof,B,Cp,Ps,Ent. M,Mk,LB,,,100,,,,,,,,,,,,,0.001365021,
6/24/21,1,DSCN5569,1,1221,259580,53548,31,220,259560.0736,53524.25262,0.481201228,36.84053526,PZ,1,FS,NW,NR,None,Gr,hoof,BG,Ent. M,Ps,Pm,Cc,LB,8428,8464,7,1,,,3,,,,,,3,,,0.00048236,
6/24/21,1,DSCN5569,1,1221,259580,53548,31,220,259560.0736,53524.25262,0.481201228,36.84053526,GZ,1,FS,NW,NR,None,Gr,hoof,BG,Ent. M,Ps,Pm,Cc,LB,8429,8464,2,,2,,,,,,,,,,,0.00048236,
6/24/21,2,DSCN5581,1,1001,261290,54676,19,180,261290,54657,0.491447305,36.85606796,Community Kaparo Cattle,,FS,LW,NR,None,Gr,hock,B,Cn,Cp,Ps,Pm,LB,,,170,,,,,,,,,,,,,0.005802779,
6/24/21,2,DSCN5581,2,1028,260509,55751,43,100,260551.3467,55743.53313,0.501268394,36.84943112,GZ,1,FS,NW,NR,Impala,Gr,hoof,B,Cn,Cp,Mk,Ps,LB,8264,8294,1,,,1,,,,,,,,,,0.002100406,
6/24/21,2,DSCN5581,2,1028,260509,55751,43,100,260551.3467,55743.53313,0.501268394,36.84943112,PZ,1,FS,NW,NR,Impala,Gr,hoof,B,Cn,Cp,Mk,Ps,LB,8264,8294,20,,,,,,,,,,,,,0.002100406,
6/24/21,2,DSCN5581,3,1052,259606,55319,42,260,259564.6381,55311.70678,0.49736136,36.84057105,GZ,0,FS,NW,NR,None,St,hoof,B,Cp,Chl. R,Pm,Ps,LB,8295,8364,9,,,2,2,1,2,,,1,1,,,0.003389822,
6/24/21,2,DSCN5567,1,1113,259978,53615,31,100,260008.529,53609.61691,0.481974287,36.84456244,PZ,0,FS,NW,NR,None,Gr,hock,B,Ent. M,Ps,Chl. R,Cp,LB,8365,8380,7,1,,,3,,,,,1,2,,,0.000662793,
6/25/21,1,DSCN1592,1,941,260822,47506,100,40,260886.2788,47582.60444,0.427487015,36.85246146,PZ,0,FS,LW,NR,Warthog,St,hock,B,Ps,Pm,,,MB,3629,3635,3,,2,,,,,1,,,,,,0.011520227,
6/25/21,1,DSCN1592,2,1007,259538,52075,72,20,259562.6255,52142.65787,0.468710434,36.84056208,PZ,0,FS,LW,NR,Giraffe,Gr,hoof,B,Cn,Ps,Cp,,MB,3636,3647,9,2,,4,,1,,,,,,,,0.003482705,
6/25/21,1,DSCN1592,3,1020,259515,52244,36,60,259546.1769,52262,0.469789343,36.84041403,PZ,0,FS,LW,NR,None,St,hoof,B,Ps,Chlo. Rox,Ent,Cp,LB,3648,3668,12,1,,4,3,,,,2,,1,,,0.003424029,
6/25/21,1,DSCN5572,1,1125,260609,52935,50,80,260658.2404,52943.68241,0.475955497,36.85039919,GZ,0,FS,LW,NR,None,Wa,belly,B,Ps,Pm,Cn,Micro. K,MB,3680,3691,5,1,,4,,,,,,,,,,0.000447232,
6/25/21,1,DSCN5572,2,1140,259785,50194,51,100,259835.2252,50185.14394,0.451013563,36.84301555,PZ,0,FS,LW,NR,None,Re,hoof,B,Cn,Cp,Ps,,MB,3691,3704,4,,4,,,,,,,,,,,0.001352934,
6/25/21,1,DSCN5579,1,1025,259031,52631,100,61,259118.462,52679.48096,0.473562515,36.8365717,Mpala Cattle,,FS,LW,NR,None,Gr,hoof,B,Cn,Pm,Ps,Chlo. Rox,LB,,,345,,,,,,,,,,,,,0.003530933,
6/25/21,1,DSCN5579,2,1039,259962,53415,5,40,259965.2139,53418.83022,0.480249283,36.84417399,Community Cattle,,FS,LW,NR,None,Gr,hoof,B,Cn,Ps,Pm,,MB,,,20,,,,,,,,,,,,,2.83E-05,
6/25/21,1,DSCN5579,3,1100,259435,51760,46,60,259474.8372,51783,0.465458574,36.83977468,GZ,0,FS,LW,NR,"Elephant, Giraffe",St,hoof,BG,Ps,Pm,Ent,Cp,LB,3669,3679,5,,5,,,,,,,,,,Old Boma Glade,0.003892546,
6/28/21,1,DSCN5580,1,1122,260687,51889,66,100,260751.9973,51877.53922,0.466316845,36.85124417,PZ,0,PS,LW,NR,Impala,Wa,belly,B,Cc,Pm,Ps,Ent. M,MB,8480,8491,6,,6,,,,,,,,,,,9.05E-05,
6/28/21,1,DSCN5580,2,1158,259775,51550,39,140,259800.0687,51520.12427,0.463082854,36.84269619,GZ,1,PS,MW,NR,"Impala, Elephant",Gr,belly,BG,Pm,Ps,Chl. R,Ent. M,LB,8492,8532,8,,8,,,,,,,,,,,0.000736558,
6/28/21,1,DSCN5580,2,1158,259775,51550,39,140,259800.0687,51520.12427,0.463082854,36.84269619,PZ,1,PS,MW,NR,"Impala, Elephant",Gr,belly,BG,Pm,Ps,Chl. R,Ent. M,LB,8492,8532,4,1,,,1,1,,,,,1,,,0.000736558,
6/28/21,1,DSCN5580,3,1215,259503,51383,36,60,259534.1769,51401,0.462005132,36.84030864,Cattle,,FS,SW,NR,None,Gr,belly,BG,Cc,Ps,Cn,Ent. M,LB,,,200,,,,,,,,,,,,Lima 3,0.002890965,
6/28/21,2,DSCN7830,1,1009,261093,55159,55,220,261057.6467,55116.86756,0.49560426,36.85397991,PZ,0,FS,LW,NR,Grants gazelle,Gr,hock,B,Cn,Cp,Ps,Cymbo. P,LB,8465,8479,5,1,,2,,2,,,,,,,,0.005395967,
6/28/21,2,DSCN7830,2,1032,259610,54957,16,60,259623.8564,54965,0.494227009,36.8411039,Cattle,,FS,MW,NR,None,Gr,hock,B,Pm,Ps,Tt,Cp,LB,,,344,,,,,,,,,,,,Lima 1,0.002092155,
6/29/21,1,DSCN0531,1,1028,259835,49957,9,120,259842.7942,49952.5,0.448910279,36.84308414,Community Cattle,,FS,LW,NR,None,Gr,hoof,B,Cn,Pm,,,MB,,,300,,,,,,,,,,,,Lol Patai,0.001994742,
6/29/21,1,DSCN0531,2,1037,259543,50404,4,60,259546.4641,50406,0.453009512,36.8404217,Community Cattle,,FS,MW,NR,None,Gr,hoof,B,Cd,Ent,Pm,Cp,MB,,,140,,,,,,,,,,,,Lelasung'e,0.001746027,
6/29/21,1,DSCN0531,3,1044,259551,51406,10,140,259557.4279,51398.33956,0.461981143,36.84051746,Community Cattle,,FS,LW,NR,Elephant ,Gr,hock,B,Ps,Pm,Cp,Micro. K,,,,180,,,,,,,,,,,,Lokyi,0.002681561,
6/29/21,1,DSCN0532,1,1057,259447,51988,53,40,259481.0677,52028.60036,0.467679028,36.83982995,PZ,0,FS,LW,NR,None,Wa,belly,B,Cp,Ps,Pm,,LB,8534,8539,6,1,,1,1,2,,,,1,,,,0.003972526,
6/29/21,1,DSCN0532,2,1112,259578,52982,51,100,259628.2252,52973.14394,0.476218927,36.84114887,GZ,1,PS,NW,NR,None,,hoof,B,Pm,Ps,Cn,Micro. K,LB,8540,8574,8,,2,2,2,,,1,,1,,,,0.003092912,
6/29/21,1,DSCN0532,2,1112,259578,52982,51,100,259628.2252,52973.14394,0.476218927,36.84114887,PZ,1,PS,NW,NR,None,,hoof,B,Pm,Ps,Cn,Micro. K,LB,8540,8574,4,1,,3,,,,,,,,,,0.003092912,
6/29/21,1,DSCN0532,3,1132,259490,53660,39,140,259515.0687,53630.12427,0.482158269,36.84013078,PZ,0,FS,LW,NR,None,Wa,belly,B,Cd,Ps,Ent,Micro. K,,8575,8478,4,1,,3,,,,,,,,,,0.00041825,
6/29/21,1,DSCN0533,1,1144,258209,51761,26,240,258186.4833,51748,0.465138546,36.82820459,Cattle,,PS,LW,NR,None,Gr,hock,B,Cn,Chlo. Rox,Cp,Pm,MB,,,400,,,,,,,,,,,,Lima 4,0.005902864,
6/29/21,1,DSCN0533,2,1201,260574,48922,40,320,260548.2885,48952.64178,0.439872541,36.84942257,PZ,0,NS,NW,NR,None,St,hock,B,Cn,Pm,Cc,,LB,8578,8586,6,1,,3,1,,,,,1,,,,0.005878839,
6/29/21,2,DSCN0529,1,1247,259050,54762,50,60,259093.3013,54787,0.492616171,36.83633968,Community Kaparo Cattle,,FS,LW,NR,None,Wa,hoof,B,Cn,Cc,Chlorox,Mk,LB,,,227,,,,,,,,,,,,Going to drink water,0.006502596,
6/29/21,2,DSCN0529,2,1306,260458,54417,51,20,260475.443,54464.92432,0.489708384,36.8487532,PZ,0,PS,LW,NR,None,Re,hoof,B,Cn,Et,Cp,Mk,LB,8626,8645,6,,6,,,,,,,,,,,0.00130025,
6/29/21,2,DSCN0530,1,1222,261376,54494,45,240,261337.0289,54471.5,0.489770345,36.85649085,PZ,0,FS,LW,NR,None,Re,hoof,B,Cn,Cp,Aa,,OG,8593,8606,2,,2,,,,,,,,,,,0.005783742,
6/29/21,2,DSCN0530,2,2130,260836,55438,45,120,260874.9711,55415.5,0.498303636,36.85233847,PZ,0,FS,LW,NR,"Impala,gazelle",Gr,hoof,B,Cp,Hs,Ps,,LB,8607,8616,8,1,1,,2,2,,,,2,,,,0.00432116,
6/29/21,2,DSCN0530,3,1234,260734,55466,52,280,260682.79,55475.02971,0.498841269,36.85061237,GZ,0,FS,LW,NR,None,St,hoof,B,Cp,Ent,Ps,,LB,8617,8625,2,,2,,,2,,,,,,,,0.002661024,
6/29/21,3,DSCN4386,1,1200,261023,55851,4,350,261022.3054,55854.93923,0.502277014,36.85366034,Community Kaparo Cattle,,FS,NW,NR,,Gr,hoof,BG,Ps,Cp,Mk,,LB,,,120,,,,,,,,,,,,Gwaso Marok River,0.004320941,
6/29/21,3,DSCN4386,1,1200,261023,55851,4,350,261022.3054,55854.93923,0.502277014,36.85366034,SH,,FS,NW,NR,,Gr,hoof,BG,Ps,Cp,Mk,,LB,,,,,,,,,,,,,,,Gwaso Marok River,0.004320941,
6/29/21,3,DSCN4386,2,1209,261799,57227,27,290,261773.6283,57236.23454,0.514767512,36.86040367,Zainab Camels,,FS,LW,NR,None,Gr,hock,BG,Cp,Cn,,,MB,,,40,,,,,,,,,,,,,0.004396569,
6/29/21,3,DSCN4386,3,1213,261707,57554,11,330,261701.5,57563.52628,0.517726328,36.85975491,Kaparo,,PS,LW,NR,None,Gr,hock,BG,Cp,Mk,Cn,,LB,,,110,,,,,,,,,,,,Gwaso Marok River,0.002402345,
6/29/21,3,DSCN4387,1,1217,261944,57926,9,90,261953,57926,0.521004218,36.86201248,Kaparo,,FS,LW,NR,None,Gr,Lh,BG,Cn,Mk,Cp,Ps,LB,,,25,,,,,,,,,,,,,0.00423852,
6/29/21,3,DSCN4387,2,1236,262328,57310,16,360,262328,57326,0.515580771,36.86538213,Kaparo,,FS,NW,NR,Donkey,Gr,Lh,B,Cp,Mk,,,OG,,,42,,,,,,,,,,,,Ewaso Nyino River,0.0006485,
6/29/21,3,DSCN4387,3,1240,261967,57238,21,230,261950.9131,57224.50146,0.514661975,36.86199588,Kaparo,,FS,NW,NR,None,Wa,Lh,B,Cp,Cn,,,LB,,,13,,,,,,,,,,,,,0.003617565,
6/29/21,3,DSCN4387,4,1243,261889,56845,150,80,262036.7212,56871.04723,0.511466659,36.86276757,Zainab Camels,,FS,NW,NR,None,Wa,Lh,B,Cp,Cn,,,LB,,,18,,,,,,,,,,,,,0.003526419,
6/29/21,3,DSCN4388,1,1217,261944,57926,9,70,261952.4572,57929.07818,0.521032047,36.8620076,Community Cattle,,FS,LW,NR,None,Gr,hock,BG,Cn,Mk,Cp,Ps,LB,,,25,,,,,,,,,,,,Ewaso Nyino River,0.004235929,
6/29/21,3,DSCN4388,2,1236,262238,57310,16,360,262238,57326,0.515580497,36.86457385,Community Cattle,,FS,NW,NR,Donkey,Gr,hock,B,Cp,Mk,,,,,,42,,,,,,,,,,,,Ewaso Nyino River,0.001381021,
6/29/21,3,DSCN4388,3,1240,261967,57238,21,230,261950.9131,57224.50146,0.514661975,36.86199588,CC,,FS,NW,NR,None,Wa,hoof,B,Cp,Cn,,,LB,,,13,,,,,,,,,,,,Calves,0.003617565,
6/29/21,3,DSCN4389,1,1243,261889,56845,250,80,262135.2019,56888.41204,0.511623953,36.86365196,ZC,,FS,NW,NR,None,Gr,hoof,B,Cp,Cn,Ps,,LB,,,102,,,,,,,,,,,,Ewaso Nyino River,0.003065277,
6/29/21,3,DSCN4389,2,1245,261771,56215,10,240,261762.3397,56210,0.505489317,36.86030538,CC,,FS,LW,NR,None,Gr,hoof,BG,Cp,Mk,Cn,,LB ,,,40,,,,,,,,,,,,,0.001388396,
6/29/21,3,DSCN4389,3,1258,263212,56444,34,300,263182.5551,56461,0.507762863,36.87305937,Community Camels,,PS,LW,NR,None,Gr,hoof,BG,Ps,Cn,Cp,,LB,,,2,,,,,,,,,,,,Ewaso Nyino River,0.003033798,
6/29/21,3,DSCN4390,1,1314,262246,54978,75,20,262271.6515,55048.47695,0.494989508,36.86488283,ZC,,FS,LW,NR,None,Gr,hoof,B,Cp,Cn,,,MB,,,80,,,,,,,,,,,,Boundary Area,0.000970937,
6/29/21,4,DSCN4391,1,1007,263348,52931,16,340,263342.5277,52946.03508,0.475984335,36.87450618,CC,,FS,LW,NR,None,Gr,hock,BG,Cp,Ps,Cn,,MB,,,10,,,,,,,,,,,,Uhun Exclosure North Area,0.00109058,
6/29/21,4,DSCN4391,2,1010,263608,53153,34,260,263574.5165,53147.09596,0.477802792,36.87658908,CC,,FS,LW,NR,None,Gr,hock,BG,Ps,Pm,Cp,Ent,LB,,,15,,,,,,,,,,,,Uhun Exclosure North Area,0.001495233,
6/29/21,4,DSCN4391,3,1015,264370,53258,19,70,264387.8542,53264.49838,0.478866523,36.88389324,CC,,FS,LW,NR,None,Gr,hoof,B,Cp,Cn,Mk,,LB,,,15,,,,,,,,,,,,Near Ewaso Nyino River,0.000377671,
6/29/21,4,DSCN4392,1,1021,264748,53248,19,40,264760.213,53262.55484,0.478849995,36.88723737,CC,,FS,LW,NR,Donkey,Gr,hock,B,Cp,Ps,Pm,Cn,LB,,,2,,,,,,,,,,,,Ewaso Nyino River,0.000397057,
6/29/21,4,DSCN4392,1,1021,264748,53248,19,40,264760.213,53262.55484,0.478849995,36.88723737,SH,,FS,LW,NR,Donkey,Gr,hock,B,Cp,Ps,Pm,Cn,LB,,,5,,,,,,,,,,,,Ewaso Nyino River,0.000397057,
6/29/21,4,DSCN4392,2,1025,264904,53675,46,250,264860.7741,53659.26707,0.482437009,36.88813939,ZC,,FS,LW,NR,"Goat, Donkey",Gr,hoof,,Pm,Ps,Cp,,MB,,,28,,,,,,,,,,,,Ewaso Nyino River,0.000895525,
6/29/21,4,DSCN4392,2,1025,264904,53675,46,250,264860.7741,53659.26707,0.482437009,36.88813939,SH,,FS,LW,NR,"Goat, Donkey",Gr,hoof,,Pm,Ps,Cp,,MB,,,50,,,,,,,,,,,,Uhun Exclosure North Area,0.000895525,
6/29/21,4,DSCN4392,3,1040,263045,53320,49,110,263091.0449,53303.24101,0.479213145,36.87224665,PZ,0,FS,LW,NR,Impala,Wa,hoof,BG,Cn,Ps,,,MB,3897,3934,12,2,,2,3,1,,1,,,2,1,,0.004940132,
6/29/21,4,DSCN4394,1,1100,2603074,54835,47,220,2603043.789,54798.99591,0.467101274,57.56506265,CC,,FS,LW,NR,None,Gr,belly,BG,Ps,Cn,,,MB,,,5,,,,,,,,,,,,Tower Area,20.59144861,
6/29/21,4,DSCN4394,1,1100,2603074,54835,47,220,2603043.789,54798.99591,0.467101274,57.56506265,Community Camels,,FS,LW,NR,None,Gr,belly,BG,Ps,Cn,,,MB,,,10,,,,,,,,,,,,Ewaso Nyino River,20.59144861,
6/29/21,4,DSCN4394,2,1107,263914,55282,39,280,263875.5925,55288.77228,0.497166721,36.8792869,Community Camels,,FS,NW,NR,None,Gr,hock,BG,Cp,Ps,,,TB,,,20,,,,,,,,,,,,Near Ewaso Nyino River,0.001154113,
6/29/21,4,DSCN4394,3,1114,263352,56226,11,100,263362.8329,56224.08987,0.505621484,36.87467912,CC,,FS,NW,NR,Goat,Gr,hoof,B,Cp,Cn,Mk,,MB,,,5,,,,,,,,,,,,"Near Ewaso Nyino River, Calves",0.001629972,
6/29/21,4,DSCN4395,1,1118,263070,55804,18,240,263054.4115,55795,0.501741145,36.8719105,CC,,FS,LW,NR,None,Re,hoof,B,Cp,Cn,,,LB,,,20,,,,,,,,,,,,Boma,0.005777604,
6/29/21,4,DSCN4395,2,1125,262113,54685,7,230,262107.6377,54680.50049,0.491662155,36.86341092,ZC,,FS,LW,NR,None,Gr,hock,,Ps,Cp,Cn,Hs,MB,,,120,,,,,,,,,,,,,0.002851643,
6/29/21,4,DSCN4395,3,1131,261905,53774,54,220,261870.2895,53732.6336,0.483091817,36.86128206,PZ,0,FS,LW,NR,Grants gazelle,Gr,hock,B,Cp,Mk,,,LB,3935,3947,4,,,,,,,,,,,,Boundary Area,0.004171968,
6/29/21,4,DSCN4396,1,1140,261593,52657,130,170,261615.5743,52528.97499,0.472208849,36.85899791,Cattle,,FS,LW,NR,None,Gr,hock,BG,Both,Cp,Ps,Chlo. Rox,MB,,,80,,,,,,,,,,,,Daraboi Area,0.003968132,
6/30/21,3,DSCN4191,1,1210,261088,56418,103,280,260986.5648,56435.88576,0.507529207,36.85333764,ZC,,FS,NW,NR,None,Gr,hock,BG,Ps,Cn,Cp,,MB,,,120,,,,,,,,,,,,Gwaso Marok River ,0.000473793,
6/30/21,3,DSCN4191,2,1213,261091,56639,19,120,261107.4545,56629.5,0.509280026,36.85442273,Putonois Cattle,,FS,LW,NR,None,Gr,hoof,B,Ps,Cp,Cn,,LB,,,60,,,,,,,,,,,,,0.002033804,
6/30/21,3,DSCN4191,3,1218,261304,56984,19,360,261304,57003,0.512657416,36.85618674,Cattle,,FS,NW,NR,None,Gr,hock,B,Cp,Cn,Ps,,LB ,,,50,,,,,,,,,,,,,0.003469282,
6/30/21,3,DSCN4191,3,1218,261304,56984,19,360,261304,57003,0.512657416,36.85618674,Camel,,FS,NW,NR,None,Gr,hock,B,Cp,Cn,Ps,,LB,,,70,,,,,,,,,,,,,0.003469282,
6/30/21,3,DSCN4192,1,1234,262422,56904,106,320,262353.8645,56985.20071,0.512499682,36.86561544,CKC,,PS,LW,NR,None,Gr,hoof,BG,Cp,Cn,Mk,,MB,,,50,,,,,,,,,,,,Ewaso Nyino River,0.000991339,
6/30/21,3,DSCN4192,1,1234,262422,56904,106,320,262353.8645,56985.20071,0.512499682,36.86561544,Community Camels,,PS,LW,NR,None,Gr,hoof,BG,Cp,Cn,Mk,,MB,,,130,,,,,,,,,,,,,0.000991339,
6/30/21,3,DSCN4192,2,1246,262855,56244,28,220,262837.0019,56222.55076,0.505606002,36.86995671,ZC,,FS,LW,NR,None,Gr,hock,B,Cp,Ps,Cn,Chlo. Rox,MB,,,44,,,,,,,,,,,,,0.00547376,
6/30/21,3,DSCN4192,3,1251,263108,56330,40,360,263108,56370,0.506939905,36.87239007,CC,,FS,LW,NR,None,Gr,hock,B,Cp,Ps,Cn,,LB,,,20,,,,,,,,,,,,,0.003654348,
6/30/21,3,DSCN4193,1,1320,261713,56179,81,340,261685.2964,56255.1151,0.50589697,36.85961333,PZ,0,FS,LW,NR,None,Wa,hock,B,Cp,Cn,Mk,Chlo. Rox,MB,4103,4172,24,3,,5,6,1,,2,,2,5,,,0.002190349,
6/30/21,3,DSCN4193,2,1338,261895,54804,42,280,261853.6381,54811.29322,0.49284391,36.86112942,PZ,0,FS,MW,NR,Impala,Gr,hock,B,Cp,Ps,Ent,,MB,4173,4186,6,1,,,2,1,,,1,1,,,,0.004125151,
6/30/21,4,DSCN4194,1,954,264395,53251,53,100,264447.1948,53241.79665,0.47866144,36.88442624,CC,,FS,NW,NR,Donkey,Gr,hock,B,Cp,Cn,Mk,Ps,MB,,,10,,,,,,,,,,,,,4.37E-05,
6/30/21,4,DSCN4194,2,956,264596,53220,24,240,264575.2154,53208,0.47835624,36.88557607,CC,,FS,LW,NR,None,Gr,hock,B,Cp,Cn,Mk,,LB,,,20,,,,,,,,,,,,Ewaso Nyino River,0.000386316,
6/30/21,4,DSCN4194,2,956,264596,53220,24,240,264575.2154,53208,0.47835624,36.88557607,SH,,FS,LW,NR,None,Gr,hock,B,Cp,Cn,Mk,,LB,,,15,,,,,,,,,,,,Ewaso Nyino River,0.000386316,
6/30/21,4,DSCN4194,3,1004,264381,53683,19,180,264381,53664,0.482478443,36.88383056,CC,,FS,LW,NR,Donkey,Gr,hock,B,Cp,Cn,Ps,,LB,,,7,,,,,,,,,,,,Ewaso Nyino River,0.003905205,
6/30/21,4,DSCN4194,3,1004,264381,53683,19,180,264381,53664,0.482478443,36.88383056,SH,,FS,LW,NR,Donkey,Gr,hock,B,Cp,Cn,Ps,,LB,,,11,,,,,,,,,,,,Ewaso Nyino River,0.003905205,
6/30/21,4,DSCN4195,1,1008,263991,53421,44,40,264019.2827,53454.70596,0.480585172,36.88058261,CC,,FS,LW,NR,Donkey,Gr,hock,BG,Ps,Cp,Cn,,MB,,,45,,,,,,,,,,,,,0.002764291,
6/30/21,4,DSCN4195,2,1041,263215,53997,42,40,263241.9971,54029.17387,0.48577677,36.87360028,PZ,0,FS,NW,NR,None,Re,hock,BG,Cp,Mk,Cn,Ps,MB,3967,4006,18,3,,3,5,1,,1,1,2,1,1,Tower Area,0.000651593,
6/30/21,4,DSCN4195,3,1049,263006,54799,19,140,263018.213,54784.44516,0.492604569,36.87158834,CC,,FS,LW,NR,None,Gr,belly,BG,Cp,Ps,Ent,Cn,TB,,,30,,,,,,,,,,,,,0.000464142,
6/30/21,4,DSCN4195,3,1049,263006,54799,19,140,263018.213,54784.44516,0.492604569,36.87158834,Community Camels,,FS,LW,NR,None,Gr,belly,BG,Cp,Ps,Ent,Cn,TB,,,25,,,,,,,,,,,,,0.000464142,
6/30/21,4,DSCN4198,1,1057,263836,55650,15,300,263823.0096,55657.5,0.500500265,36.87881359,SH,,FS,NW,NR,Goat,Gr,hock,BG,Cp,Ps,Cn,,TB,,,23,,,,,,,,,,,,,0.0005193,
6/30/21,4,DSCN4198,2,1104,203096,55823,15,40,203105.6418,55834.49067,0.501898328,36.33362094,CKC,,FS,LW,NR,None,,hoof,B,Cp,Cn,,,OG,,,80,,,,,,,,,,,,Boma,0.396893516,
6/30/21,4,DSCN4198,2,1104,203096,55823,15,40,203105.6418,55834.49067,0.501898328,36.33362094,Community Camels,,FS,LW,NR,None,,hoof,B,Cp,Cn,,,OG,,,100,,,,,,,,,,,,Boma,0.396893516,
6/30/21,4,DSCN4198,3,1121,26459,53986,60,340,26438.47879,54042.38156,0.484880802,34.74886733,PZ,0,FS,LW,NR,Oryx,Gr,hock,B,Cp,Cn,Mk,,LB,4007,4017,5,1,,1,1,,,1,,,,1,,1.980182929,
6/30/21,4,DSCN4199,1,1128,262468,53793,41,360,262468,53834,0.484009981,36.86664969,PZ,0,FS,NW,NR,None,Re,hock,B,Cp,Cn,,,LB,4018,4039,6,1,,,1,3,,,,1,,,,0.00115132,
6/30/21,4,DSCN4199,2,1142,261865,53297,49,280,261816.7444,53305.50876,0.479230038,36.86080239,PZ,0,FS,LW,NR,None,Wa,belly,B,Ps,Cp,Cn,,MB,4040,4057,10,1,,1,3,1,,1,,2,1,,Daraboi Area,0.002135934,
6/30/21,4,DSCN4199,3,1145,261091,52987,130,300,260978.4167,53052,0.476935696,36.8532743,CC,,FS,LW,NR,Giraffe,Gr,hock,B,Ps,Cp,Cn,Ent,MB,,,80,,,,,,,,,,,,Daraboi Area,0.003311459,
6/30/21,4,DSCN4199,3,1145,261091,52987,130,300,260978.4167,53052,0.476935696,36.8532743,Community Camels,,FS,LW,NR,Giraffe,Gr,hock,B,Ps,Cp,Cn,Ent,MB,,,90,,,,,,,,,,,,Daraboi Area,0.003311459,
7/1/21,1,DSCN4540,1,1025,259856,49560,50,280,259806.7596,49568.68241,0.445440137,36.84276155,PZ,1,FS,LW,NR,None,Gr,hock,B,Tt,Pm,Ps,Cc,MB,4200,4244,11,1,,4,,,,,,,,,,0.003723539,
7/1/21,1,DSCN4540,1,1025,259856,49560,50,280,259806.7596,49568.68241,0.445440137,36.84276155,GZ,1,FS,LW,NR,None,Gr,hock,B,Tt,Pm,Ps,Cc,MB,4200,4244,3,,,2,,1,,,,,,,,0.003723539,
7/1/21,1,DSCN4540,2,1202,258109,52116,10,330,258104,52124.66025,0.468543618,36.8274628,Community Cattle,,FS,LW,NR,None,Wa,hock,B,Pm,Ps,Ent. M,Cp,MB,,,60,,,,,,,,,,,,,0.00246426,
7/1/21,1,DSCN4540,3,1226,259506,51832,52,320,259472.575,51871.83431,0.466261705,36.83975412,PZ,0,FS,LW,NR,Elephant,Wa,hock,B,Pm,Ps,Cp,,LB,4245,4254,4,1,,1,1,,,,,1,,,,0.003903088,
7/1/21,1,DSCN4541,1,1248,260062,53974,92,320,260002.8635,54044.47609,0.485905781,36.84451032,PZ,0,FS,NW,NR,None,Wa,hoof,B,Cp,Em,Mk,Cn,LB,4255,4272,5,1,,1,1,1,,,,,1,,,0.000386202,
7/1/21,1,DSCN4541,2,1306,260226,55760,14,180,260226,55746,0.501289724,36.84650926,Mpala Cattle,,FS,NW,NR,None,Wa,hoof,B,Cn,Mk,,,OG,,,180,,,,,,,,,,,,,0.000807063,
7/1/21,4,DSCN4542,1,1015,26181,52142,20,300,26163.67949,52152,0.467823764,34.74641507,Community Cattle,,FS,NW,NR,None,Wa,hoof,B,Cd,Ps,Ep,,OG,,,60,,,,,,,,,,,,,1.983227774,
